UserID,AgrImpressions
AMsySZbEWNN9q6S6TrAqIWFBDumT,4
AMsySZbEeqTbFpMUULI3SSccLmRS,21
AMsySZbEki4Y4ukVURChrbBKk87t,25
AMsySZbEpA2N3YX0evg3tsfy8Qxz,7
AMsySZbEqJFfc3T3TP7mrNifufpp,5
AMsySZbEsqEWsU0swKG8usxHiSpK,18
AMsySZbFNm7cBmftrLGR_LNOkFPe,14
AMsySZbFSDn2IJV1SuNRLkIsv0IS,13
AMsySZbFWU89z8f8aNEXKrTFnArV,4
AMsySZbFbwNyJ069KObcGtUCtxo2,9
AMsySZbFcD1gh_2tycU5H_BI4oWy,22
AMsySZbFeYaYrredqaFl4xQj3NHY,3
AMsySZbFg035A__3mulEjn84e3H_,11
AMsySZbFhpU5ZcHYyQt-d3yePmcC,14
AMsySZbFlEnDE_2L1MAr2GAQEuSu,14
AMsySZbFvl4F1i_unLxYhpMB_C8v,15
AMsySZbG39O5-xlyvBVDRQb8DZV3,7
AMsySZbG5QaFuLwK9Py5-6meMS0A,14
AMsySZbGSCElo635elEIXlMx6fWk,4
AMsySZbGU9QlCPJeUdFTVA1acw0y,1
AMsySZbGWFgk3y8tozwiA5VfawGf,1
AMsySZbGbIjz7_eAZBit9xDQL77i,24
AMsySZbHOBGRaLHrZUCGj9ALsGHw,6
AMsySZbHYryCktKn0sI86jM5InXu,7
AMsySZbHZyCtEL3S6MVc6CwwejMe,14
AMsySZbHjrG17iNfIMKQ2AiedN2r,2
AMsySZbHvgCTRRtEEZjTWOhjHdXL,6
AMsySZbHxjSL-sV7NX_XMcZYQpHh,14
AMsySZbITD1qY1gAcANp-8IwWtKU,6
AMsySZbIZO5H7QMqoGHu0vc6jDCt,9
AMsySZbIe2fh3PgT4YE4Ykd-FkmL,9
AMsySZbIg2C4ajha8xxY2NhomTtM,2
AMsySZbInL0jUYvHY5FcbSx67wn3,2
AMsySZbIo3Au6jLmYCyH4bBhq2su,3
AMsySZbJ96eHPwJK_eSYDcB83X7b,2
AMsySZbJE4UWOUrCaxonBTkNj8Pe,13
AMsySZbJe_bf72cB8vcVctdQm4rg,3
AMsySZbJwU5G6paKnFscZsDAgJg-,3
AMsySZbKCr3s2lluJlDTeu0DDZhh,12
AMsySZbKKE_2enBlBthR4Cb6HMOf,5
AMsySZbKoFSaUV-nDsqZHGJx3-gK,13
AMsySZbKxsGfIBL1MgS8nJe0PQm1,9
AMsySZbKyMy7KRZ1IPCB03weJHZS,5
AMsySZbL-0TyADnz_R9uNEW_VuoY,4
AMsySZbLVgGSbq23zlxiPUDxRu7D,7
AMsySZbLcjgusMxUBLzK6AQFrc6d,10
AMsySZbMQ89vQpk4d30U3tO0Qn0L,4
AMsySZbMqQobITUVaYTLGhSOSMDO,2
AMsySZbMxn5y98qZPcbVFFeGH1R5,12
AMsySZbNNUuRYcAfBEfpOvDvrsmM,3
AMsySZbNw0dt7tEfw2niuqQ0Ks_5,8
AMsySZbNywGujv3k6Wq8gjKKjEBx,7
AMsySZbNzyTxMAYjRImVvCtFKybB,2
AMsySZbNzzAkRnxoC5VpIMzSol53,10
AMsySZbOBGFdvVKBv6vvSzMvyyaS,1
AMsySZbODdhCcIWXXcHJSq49fHeE,6
AMsySZbOMjuhX27-HnzPxeUabvSw,22
AMsySZbOfAFMQ_YpuZp2YPqBDNBx,1
AMsySZbPBNxiY5ZA2Ofl7AeV-5Qv,2
AMsySZbPNpzxwV6WSm3hj99FJ-Cv,10
AMsySZbQCybicexVKHGi-gD5e0zH,2
AMsySZbQrpSJN78ehtT7fVWxZeP2,10
AMsySZbQzyvEVYkyVdcJM22tzMCS,3
AMsySZbR9ftCVd6o91RYXs3v_Fnw,21
AMsySZbRKraNzSWuXQUv8pbCo4_s,11
AMsySZbRLmH_UFAmkKxIeQ9TL6a1,3
AMsySZbRsBUenYhJkf_dKR7KKfxb,1
AMsySZbS81c9WCH33d2Y9f_3YR_Z,4
AMsySZbS8GlR2hq_XYj1EAKfMRNj,9
AMsySZbSQM_t7MDRwfo6ORyGvzx-,11
AMsySZbSlyhhIIrubcMfGhpWF2oe,6
AMsySZbTLvpb42PsK3N-F_Hfi2Ia,4
AMsySZbTSujitsb41A6C5X_3uPeG,3
AMsySZbTZ_ksP2XE3PIk25Jp6CE2,3
AMsySZbTntTT8tnTI2kAPxqJPGi9,1
AMsySZbTysVJ8_mHO0zLiniYMJl-,2
AMsySZbUCWlL7kQxnRgezizVVLWG,13
AMsySZbUVsn_0d3hpBcy7g2y8YIO,6
AMsySZbUXeGoXgY1zI5pF3NAyJar,13
AMsySZbUbAOWIlZyCaYZqSchlhOf,3
AMsySZbUwCOL8A33yH-XV4popDpI,6
AMsySZbVqo7Hw1mcmACvupEynnbc,15
AMsySZbVv1Ytva6kpUXvmdW_bpXx,3
AMsySZbWLt16IR6A0VI5r9AXFjaA,3
AMsySZbW_OwCr3Kti3W2kspYKznt,10
AMsySZbWbOWP4QLVeEOtJcrR1Po5,8
AMsySZbWqHLj62tzrf7NhbtD7wFY,10
AMsySZbXI220zwkyAGCH8GRBDmVf,2
AMsySZbXKOYgxjpAcDepG5HKYrb_,1
AMsySZbXKV_42PYJS2aZ0JuBx0XP,2
AMsySZbXKw8Dc3Y-QkrH8CIqmD9P,14
AMsySZbX__UfFM4Mt1m9sOvkNqnS,8
AMsySZbXkklskyAvOaopQyQGw5kk,13
AMsySZbY0TIT0DUWWALby51Z-x7P,2
AMsySZbYvpHNqVfNgFFX8yysONId,12
AMsySZbZ01J_1mGGurA2MKrqzKJa,1
AMsySZbZ2ErnbrUP6lPyHX4WvFao,4
AMsySZbZ8AG1xLvAXPMsDWWDof65,4
AMsySZb_IY1o2qBLm-MQLw-7xCux,11
AMsySZb_VhE-5_VSUBwZms2rIVpq,13
AMsySZb_Xffl5QDRuY-CFILKfJS2,2
AMsySZb_ap_F38BqAPhqcocqAHy6,3
AMsySZba851SdbvXUzKCSAS6LXLN,10
AMsySZbaAUUa6XxRD6QOoAYkjKgO,4
AMsySZbaO_7-iVKVMAxwzyjW9CXS,4
AMsySZbadVVdxM70sXtu1xr9tLec,15
AMsySZbayulX1cASr9sQAt8upVtL,3
AMsySZbb5wHdSnnFfSe5b2sabL4D,6
AMsySZbbku7CJ4F_3H_W83CZ-aLo,8
AMsySZbcmZk21NWB4UITiQKy2iZN,7
AMsySZbcw_Y6QepcN9JPEWjNbvl1,13
AMsySZbdLpW_wvketXPiWwDSt2gW,3
AMsySZbdXedaLGJX4UDHO2YpaS1h,6
AMsySZbdY9eAAsZKtG8mSAwdQU4k,12
AMsySZbg7dEt1aJzmR95X_ndQoZh,6
AMsySZbgai93tT-NFdwNbNTNblqB,1
AMsySZbgmkzhkrVCVRsKI6T58_rP,13
AMsySZbgonFhIYnymOl9HSHChYjD,1
AMsySZbgvnwTMC5yDPTKVsoUf_CC,2
AMsySZbhLzJ-hbRcVugMd8ITwPO8,15
AMsySZbiSIKatJHX_vs9uJElzF5e,3
AMsySZbiSzJnYlaHXBn2YZ67VKLp,2
AMsySZbiqWGVE-MnW0Q_tzyvUJYl,17
AMsySZbisoc2WolJAFuB8mtHDrlD,9
AMsySZbkSUq8AS-hMyyLwggwrwfS,9
AMsySZbk_Oy3MSeZJcfniqqucgcW,19
AMsySZbkf-0tpALFQLMvsCg512Cf,5
AMsySZblJCHf9OEkhRb5IJHlsKjF,14
AMsySZbljs1RgY0rgIWcZ_FNvSO9,7
AMsySZblxMSmPT1srxMUn6ByvP9x,14
AMsySZblyZmw_Gg3abXkHnpvm3J9,1
AMsySZbm39AxmGcfKmBeAmNie6uU,5
AMsySZbm4LVLWbjmF0MU5YEx3tig,5
AMsySZbm5SEyUzf06FjjB8S_sD8N,5
AMsySZbmLNks3CiR7ciTVxZ8lhkw,19
AMsySZbmQN2LNXfKC7POvg6pdOz_,1
AMsySZbmZ5oIprNYcZ3mBxm4pBL7,1
AMsySZbmgB4O3RTrJHa3lfP2fTvy,1
AMsySZbmttEOHIvrspU8VoFITxQ9,14
AMsySZbn1nLcXHoqAgi4IgPREPiO,8
AMsySZbn4XxFXTxY6BSZe6mNyVnI,5
AMsySZbnTk7ZPPzC-lc8-RqmG9aE,4
AMsySZbn_ec6i0h4wgzpUvycQVls,2
AMsySZbngEA4pTRAwl0Cp_Q4GG5n,3
AMsySZbnxFyhLnOAZccfXNlsnWQk,5
AMsySZbnz9AyQD6cOKPtRbYu_sIJ,5
AMsySZboCGM1A8xsH5n3qcw68K9L,18
AMsySZboEnC8BzdAYPD0JShvT-QU,7
AMsySZboFBs0Xq8zTkAAqfY_2MPG,5
AMsySZboLHSWigWztLj5uge7so-i,2
AMsySZbovHD4LIi9-7NsP8W9docB,1
AMsySZbp_9eEGPzRGvFacTSqLjF0,3
AMsySZbptI6lEsKu6w1RJmYJZ1Th,4
AMsySZbq0tnnec6-8i10R26UpHf_,1
AMsySZbq1XSQngRUi8f57vpQqCnr,3
AMsySZbqD1iK8Cy2PJI3N2ktphrL,3
AMsySZbqDHeQ2ilz5OSKwetgutP7,20
AMsySZbqHM0U1ylVXpfp4v265qi5,14
AMsySZbqKPwrgdGhKatGf6UnsVG-,8
AMsySZbqN7xrXyROWWqqNjBdUT8X,2
AMsySZbqNJ8ePWdXHA5RiBLgTRtk,9
AMsySZbqR28x-Fnw_K6m5FQhPQ32,2
AMsySZbqXekobL75n8VwEs1W4Juc,3
AMsySZbqYfqKOvW3vBDVmSwbwk2B,2
AMsySZbq_Aimi5Vu5bFv2gQnKy8K,6
AMsySZbr45oW9Yt3HCqaDajVwUwz,9
AMsySZbrJK3XvAGYflCLrws6496P,81
AMsySZbrMSNnFO3b6U5QSET6juwV,17
AMsySZbs9swWi9ADoh_GOD1JPBrr,5
AMsySZbsQsZTrEkcmWLUX689NKrj,2
AMsySZbsVDhUxsswoz85FHsPMt6L,16
AMsySZbt-8AKHAbINvWDpOlqT-Zk,3
AMsySZbtEQv-5AvKr6cLdUACjqFY,7
AMsySZbtHCI7a6x0jVPgu4Bw5866,8
AMsySZbtzV9282-LLlyhaW95v0CL,2
AMsySZbu6vtjoW9qoj7CDIyHHJJx,2
AMsySZbu79ZPkseIBQPE_lAV7AoV,4
AMsySZbuGlfVxRxtvmA0ITN9pe8A,4
AMsySZbui8SIjM_QumL8dP56114y,35
AMsySZbv7aq4o7RocRxxgJBDB7Ks,16
AMsySZbvBpBOm1qLT8efzO8e164v,4
AMsySZbvFKSve4vTBWohnWCXZUdE,17
AMsySZbvR35aVEELIXA8E3kNLmGE,11
AMsySZbvW6mZgekNZCmnA1yNTwWm,6
AMsySZbvhaiHOFKXLtyQbNKS5UxB,17
AMsySZbvhzG6_hbguxSstBPhGM2H,12
AMsySZbvyQ9cWDKHYhxqu8rPwMOy,15
AMsySZbwDNE7u15ZDseAsR4INHO1,10
AMsySZbwvvf9bKmkZOS8YUdYLFTU,14
AMsySZbx9Xy5z-nkWwnQ7MA5k5ai,9
AMsySZbxIiK3mbsVFcvMPglrcbhP,7
AMsySZbxOf7e2fSpMDCNquJ17-7S,9
AMsySZbxXiC53Rc5Ww1WyQrEJ3CC,17
AMsySZbxY3UmFGl7mpbPe7vDDqoq,2
AMsySZbxaE3XroEKRgG-DSEi0KBY,1
AMsySZbxbnFTmzOpJJeayKXoWb-R,8
AMsySZbxoaPKNX787wAZW6vfVZuf,10
AMsySZby5I3FKNzB2JzvonpIdU2j,2
AMsySZbyBSlKOhGgmGvvLO-6d6HK,12
AMsySZbzCtx8AtpMssj7F2qNh_kI,1
AMsySZbzeWX0uYEmz3atW7eM-291,12
AMsySZbznmHzaj9SQD8-GqbmauaO,3
AMsySZbzw0N87ZEkL6J2hZw15qWE,8
