"Advertiser","Placement ID","Placement Name","Date","Impressions","Spend","Clicks"
"Mercedes UK","8421","VMX UK - Pubmatic Open Exchange","September 2016","3","0.06","0"
"Mercedes UK","8421","VMX UK - Pubmatic Open Exchange","October 2016","14","0.28","0"
"Mercedes UK","8421","VMX UK - Pubmatic Open Exchange","November 2016","303","6.55","0"
"Mercedes UK","8421","VMX UK - Pubmatic Open Exchange","December 2016","67","1.47","0"
"Molson Coors","8421","VMX UK - Pubmatic Open Exchange","May 2016","730","13.87","0"
"Molson Coors","8421","VMX UK - Pubmatic Open Exchange","June 2016","47,637","865.66","6"
"Molson Coors","8421","VMX UK - Pubmatic Open Exchange","July 2016","6,465","116.37","0"
"Molson Coors","8421","VMX UK - Pubmatic Open Exchange","September 2016","4","0.08","0"
"Molson Coors","8421","VMX UK - Pubmatic Open Exchange","October 2016","50","1.09","0"
"Molson Coors","8421","VMX UK - Pubmatic Open Exchange","November 2016","66","1.25","1"
"E One","8421","VMX UK - Pubmatic Open Exchange","September 2016","85","2.12","0"
"E One","8421","VMX UK - Pubmatic Open Exchange","October 2016","48","1.19","0"
"E One","8421","VMX UK - Pubmatic Open Exchange","November 2016","28","0.63","0"
"Aviva","8421","VMX UK - Pubmatic Open Exchange","May 2016","133","1.99","0"
"Aviva","8421","VMX UK - Pubmatic Open Exchange","June 2016","7","0.10","0"
"Aviva","8421","VMX UK - Pubmatic Open Exchange","August 2016","99","1.48","0"
"Aviva","8421","VMX UK - Pubmatic Open Exchange","September 2016","18","0.27","1"
"Aviva","8421","VMX UK - Pubmatic Open Exchange","October 2016","48","1.10","0"
"Aviva","8421","VMX UK - Pubmatic Open Exchange","November 2016","504","11.59","4"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","May 2016","181","2.90","0"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","June 2016","2,093","33.48","1"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","July 2016","3,713","59.41","2"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","August 2016","1,211","19.38","2"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","September 2016","147","2.35","1"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","October 2016","18","0.29","0"
"Omega Pharma","8421","VMX UK - Pubmatic Open Exchange","November 2016","778","12.52","1"
"Swarovski","8421","VMX UK - Pubmatic Open Exchange","November 2016","10","0.18","0"
"Swarovski","8421","VMX UK - Pubmatic Open Exchange","December 2016","5","0.09","0"
"Birds Eye","8421","VMX UK - Pubmatic Open Exchange","September 2016","13","0.21","0"
"Birds Eye","8421","VMX UK - Pubmatic Open Exchange","October 2016","1","0.02","0"
"Birds Eye","8421","VMX UK - Pubmatic Open Exchange","November 2016","1,301","20.82","8"
"Birds Eye","8421","VMX UK - Pubmatic Open Exchange","December 2016","42","0.67","0"
"RBS","8446","VMX UK - IBTimes 60s","May 2016","5,087","107.55","50"
"RBS","8446","VMX UK - IBTimes 60s","June 2016","4","0.08","0"
"RBS","8446","VMX UK - IBTimes 60s","July 2016","2,642","60.77","4"
"RBS","8446","VMX UK - IBTimes 60s","September 2016","2,994","73.52","31"
"RBS","8446","VMX UK - IBTimes 60s","October 2016","963","20.22","0"
"RBS","8446","VMX UK - IBTimes 60s","November 2016","71,538","1,502.30","308"
"Mercedes UK","8446","VMX UK - IBTimes 60s","May 2016","33,462","603.62","247"
"Mercedes UK","8446","VMX UK - IBTimes 60s","June 2016","1,511","27.20","12"
"Mercedes UK","8446","VMX UK - IBTimes 60s","July 2016","13,174","237.13","163"
"Mercedes UK","8446","VMX UK - IBTimes 60s","August 2016","38,628","695.30","245"
"Mercedes UK","8446","VMX UK - IBTimes 60s","September 2016","571,112","11,422.24","1,749"
"Mercedes UK","8446","VMX UK - IBTimes 60s","October 2016","84,918","1,686.52","457"
"Toyota","8446","VMX UK - IBTimes 60s","May 2016","178,605","4,523.99","2,008"
"Toyota","8446","VMX UK - IBTimes 60s","June 2016","158,876","4,042.04","2,027"
"Molson Coors","8446","VMX UK - IBTimes 60s","May 2016","128,914","2,368.27","862"
"Molson Coors","8446","VMX UK - IBTimes 60s","June 2016","453,368","8,282.18","4,098"
"Molson Coors","8446","VMX UK - IBTimes 60s","July 2016","68,523","1,301.94","691"
"Molson Coors","8446","VMX UK - IBTimes 60s","August 2016","28,312","546.21","163"
"Molson Coors","8446","VMX UK - IBTimes 60s","September 2016","108,882","2,182.73","244"
"Molson Coors","8446","VMX UK - IBTimes 60s","October 2016","19,277","366.26","31"
"Molson Coors","8446","VMX UK - IBTimes 60s","November 2016","8,632","164.01","15"
"Sanofi Aventis","8446","VMX UK - IBTimes 60s","May 2016","65,233","978.49","99"
"Sanofi Aventis","8446","VMX UK - IBTimes 60s","June 2016","78,988","1,184.82","607"
"Lexus","8446","VMX UK - IBTimes 60s","August 2016","7,420","170.66","91"
"Lexus","8446","VMX UK - IBTimes 60s","September 2016","27,930","642.39","165"
"E One","8446","VMX UK - IBTimes 60s","July 2016","39,448","907.30","273"
"E One","8446","VMX UK - IBTimes 60s","September 2016","145,629","3,670.01","2,576"
"E One","8446","VMX UK - IBTimes 60s","October 2016","32,022","800.68","227"
"E One","8446","VMX UK - IBTimes 60s","November 2016","15,382","363.50","54"
"Aviva","8446","VMX UK - IBTimes 60s","May 2016","21,727","325.90","107"
"Aviva","8446","VMX UK - IBTimes 60s","October 2016","44,996","1,034.91","4,563"
"Aviva","8446","VMX UK - IBTimes 60s","November 2016","3,694","84.96","45"
"Omega Pharma","8446","VMX UK - IBTimes 60s","May 2016","3,411","57.99","1"
"Omega Pharma","8446","VMX UK - IBTimes 60s","June 2016","21,930","373.61","12"
"Omega Pharma","8446","VMX UK - IBTimes 60s","July 2016","1,396","23.73","34"
"Omega Pharma","8446","VMX UK - IBTimes 60s","October 2016","803","13.65","3"
"Omega Pharma","8446","VMX UK - IBTimes 60s","November 2016","18","0.31","0"
"SCA","8446","VMX UK - IBTimes 60s","May 2016","1,029","18.52","9"
"Vemedia","8446","VMX UK - IBTimes 60s","May 2016","1,473","22.09","0"
"Birds Eye","8446","VMX UK - IBTimes 60s","October 2016","3,567","57.07","6"
"Birds Eye","8446","VMX UK - IBTimes 60s","December 2016","179","2.86","0"
"RBS","8474","VMM UK - Hoopla - National Geographic","May 2016","18","0.39","0"
"RBS","8474","VMM UK - Hoopla - National Geographic","July 2016","5","0.12","0"
"Toyota","8474","VMM UK - Hoopla - National Geographic","June 2016","2","0.05","0"
"Molson Coors","8474","VMM UK - Hoopla - National Geographic","May 2016","79","1.44","4"
"Molson Coors","8474","VMM UK - Hoopla - National Geographic","June 2016","100","1.81","4"
"Molson Coors","8474","VMM UK - Hoopla - National Geographic","July 2016","451","8.18","11"
"Sanofi Aventis","8474","VMM UK - Hoopla - National Geographic","May 2016","5","0.07","0"
"Aviva","8474","VMM UK - Hoopla - National Geographic","May 2016","23","0.34","0"
"Omega Pharma","8474","VMM UK - Hoopla - National Geographic","May 2016","4","0.06","1"
"Omega Pharma","8474","VMM UK - Hoopla - National Geographic","June 2016","4","0.06","0"
"Omega Pharma","8474","VMM UK - Hoopla - National Geographic","July 2016","95","1.52","3"
"SCA","8474","VMM UK - Hoopla - National Geographic","May 2016","16","0.29","2"
"Birds Eye","8474","VMM UK - Hoopla - National Geographic","December 2016","1","0.02","0"
"RBS","8630","VMM UK - Vungle Premium Mobile App","May 2016","5,734","121.02","47"
"RBS","8630","VMM UK - Vungle Premium Mobile App","June 2016","482","10.14","8"
"RBS","8630","VMM UK - Vungle Premium Mobile App","July 2016","100","2.30","0"
"RBS","8630","VMM UK - Vungle Premium Mobile App","November 2016","104,973","2,204.54","1,270"
"Toyota","8630","VMM UK - Vungle Premium Mobile App","May 2016","15,496","392.76","128"
"Toyota","8630","VMM UK - Vungle Premium Mobile App","June 2016","33,744","857.66","500"
"Sanofi Aventis","8630","VMM UK - Vungle Premium Mobile App","May 2016","13,881","208.21","174"
"Sanofi Aventis","8630","VMM UK - Vungle Premium Mobile App","June 2016","17,683","265.24","216"
"Omega Pharma","8630","VMM UK - Vungle Premium Mobile App","May 2016","133","2.26","3"
"Omega Pharma","8630","VMM UK - Vungle Premium Mobile App","June 2016","593","10.19","2"
"Omega Pharma","8630","VMM UK - Vungle Premium Mobile App","July 2016","4,678","79.53","46"
"Omega Pharma","8630","VMM UK - Vungle Premium Mobile App","November 2016","10","0.17","0"
"SCA","8630","VMM UK - Vungle Premium Mobile App","May 2016","464","8.35","1"
"Birds Eye","8630","VMM UK - Vungle Premium Mobile App","November 2016","76,999","1,231.98","762"
"Omega Pharma","8664","VMX UK - Viewster Alcohol Mobile Web","July 2016","1,416","24.06","11"
"Omega Pharma","8664","VMX UK - Viewster Alcohol Mobile Web","August 2016","2,359","39.86","18"
"Omega Pharma","8664","VMX UK - Viewster Alcohol Mobile Web","September 2016","983","16.34","3"
"Omega Pharma","8664","VMX UK - Viewster Alcohol Mobile Web","October 2016","3,824","61.64","14"
"Omega Pharma","8664","VMX UK - Viewster Alcohol Mobile Web","November 2016","6,089","97.59","15"
"RBS","8934","VMM UK - Axiom GTD","May 2016","9","0.19","1"
"RBS","8934","VMM UK - Axiom GTD","June 2016","7","0.15","1"
"RBS","8934","VMM UK - Axiom GTD","July 2016","1","0.02","0"
"RBS","8934","VMM UK - Axiom GTD","October 2016","7","0.15","0"
"RBS","8934","VMM UK - Axiom GTD","November 2016","8","0.17","0"
"Toyota","8934","VMM UK - Axiom GTD","May 2016","3","0.07","0"
"Toyota","8934","VMM UK - Axiom GTD","June 2016","9","0.23","1"
"Molson Coors","8934","VMM UK - Axiom GTD","May 2016","9","0.17","1"
"Molson Coors","8934","VMM UK - Axiom GTD","June 2016","17","0.31","0"
"Molson Coors","8934","VMM UK - Axiom GTD","July 2016","3","0.05","0"
"Molson Coors","8934","VMM UK - Axiom GTD","August 2016","5","0.09","0"
"Molson Coors","8934","VMM UK - Axiom GTD","October 2016","6","0.14","0"
"Molson Coors","8934","VMM UK - Axiom GTD","November 2016","25","0.48","1"
"Molson Coors","8934","VMM UK - Axiom GTD","December 2016","2","0.04","0"
"Sanofi Aventis","8934","VMM UK - Axiom GTD","May 2016","13","0.19","1"
"Sanofi Aventis","8934","VMM UK - Axiom GTD","June 2016","2","0.03","0"
"Lexus","8934","VMM UK - Axiom GTD","August 2016","3","0.07","0"
"Lexus","8934","VMM UK - Axiom GTD","September 2016","5","0.12","0"
"E One","8934","VMM UK - Axiom GTD","July 2016","2","0.05","0"
"E One","8934","VMM UK - Axiom GTD","October 2016","1","0.02","0"
"E One","8934","VMM UK - Axiom GTD","November 2016","11","0.25","0"
"Aviva","8934","VMM UK - Axiom GTD","May 2016","6","0.09","0"
"Aviva","8934","VMM UK - Axiom GTD","June 2016","3","0.04","0"
"Aviva","8934","VMM UK - Axiom GTD","October 2016","8","0.18","0"
"Aviva","8934","VMM UK - Axiom GTD","November 2016","7","0.16","0"
"Omega Pharma","8934","VMM UK - Axiom GTD","May 2016","29","0.46","0"
"Omega Pharma","8934","VMM UK - Axiom GTD","June 2016","40","0.63","1"
"Omega Pharma","8934","VMM UK - Axiom GTD","July 2016","28","0.45","1"
"Omega Pharma","8934","VMM UK - Axiom GTD","August 2016","23","0.37","1"
"Omega Pharma","8934","VMM UK - Axiom GTD","September 2016","8","0.13","0"
"Omega Pharma","8934","VMM UK - Axiom GTD","October 2016","3","0.05","0"
"SCA","8934","VMM UK - Axiom GTD","May 2016","4","0.07","0"
"Vemedia","8934","VMM UK - Axiom GTD","May 2016","1","0.01","0"
"RBS","9001","VMM UK - Axiom mobile web GTD","May 2016","69","1.49","0"
"RBS","9001","VMM UK - Axiom mobile web GTD","June 2016","30","0.65","1"
"RBS","9001","VMM UK - Axiom mobile web GTD","July 2016","12","0.28","0"
"RBS","9001","VMM UK - Axiom mobile web GTD","September 2016","4","0.08","0"
"RBS","9001","VMM UK - Axiom mobile web GTD","October 2016","40","0.85","0"
"RBS","9001","VMM UK - Axiom mobile web GTD","November 2016","97","2.04","2"
"RBS","9001","VMM UK - Axiom mobile web GTD","December 2016","10","0.21","0"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","May 2016","59","1.12","2"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","June 2016","205","3.76","3"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","July 2016","25","0.45","2"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","August 2016","33","0.63","0"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","October 2016","6","0.13","0"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","November 2016","69","1.34","0"
"Molson Coors","9001","VMM UK - Axiom mobile web GTD","December 2016","1","0.02","0"
"Sanofi Aventis","9001","VMM UK - Axiom mobile web GTD","May 2016","61","0.91","1"
"Sanofi Aventis","9001","VMM UK - Axiom mobile web GTD","June 2016","32","0.48","2"
"Aviva","9001","VMM UK - Axiom mobile web GTD","May 2016","27","0.40","0"
"Aviva","9001","VMM UK - Axiom mobile web GTD","June 2016","40","0.60","0"
"Aviva","9001","VMM UK - Axiom mobile web GTD","October 2016","19","0.41","1"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","May 2016","382","6.12","1"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","June 2016","366","5.82","5"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","July 2016","268","4.29","4"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","August 2016","160","2.57","6"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","September 2016","38","0.61","1"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","October 2016","3","0.05","0"
"Omega Pharma","9001","VMM UK - Axiom mobile web GTD","November 2016","7","0.12","0"
"SCA","9001","VMM UK - Axiom mobile web GTD","May 2016","23","0.41","0"
"Birds Eye","9001","VMM UK - Axiom mobile web GTD","September 2016","1","0.02","0"
"RBS","9008","VMM UK - Hoopla Mobile Web","June 2016","18","0.38","0"
"Molson Coors","9008","VMM UK - Hoopla Mobile Web","May 2016","1","0.02","0"
"Molson Coors","9008","VMM UK - Hoopla Mobile Web","June 2016","54,423","981.42","211"
"Molson Coors","9008","VMM UK - Hoopla Mobile Web","July 2016","34,025","613.35","428"
"Molson Coors","9008","VMM UK - Hoopla Mobile Web","August 2016","127","2.42","2"
"Omega Pharma","9008","VMM UK - Hoopla Mobile Web","June 2016","76","1.29","0"
"Omega Pharma","9008","VMM UK - Hoopla Mobile Web","July 2016","1","0.02","0"
"Birds Eye","9008","VMM UK - Hoopla Mobile Web","December 2016","1","0.02","0"
"RBS","9141","VMM UK - Hoopla RON","May 2016","52","1.10","2"
"RBS","9141","VMM UK - Hoopla RON","June 2016","122","2.56","8"
"RBS","9141","VMM UK - Hoopla RON","July 2016","882","20.29","34"
"RBS","9141","VMM UK - Hoopla RON","November 2016","11","0.28","0"
"Mercedes UK","9141","VMM UK - Hoopla RON","May 2016","1","0.02","1"
"Toyota","9141","VMM UK - Hoopla RON","June 2016","20","0.51","0"
"Molson Coors","9141","VMM UK - Hoopla RON","May 2016","169","3.20","2"
"Molson Coors","9141","VMM UK - Hoopla RON","June 2016","3,078","56.27","46"
"Molson Coors","9141","VMM UK - Hoopla RON","July 2016","20,023","380.44","1,880"
"Molson Coors","9141","VMM UK - Hoopla RON","August 2016","6,262","118.98","358"
"Molson Coors","9141","VMM UK - Hoopla RON","November 2016","419","8.54","10"
"Sanofi Aventis","9141","VMM UK - Hoopla RON","June 2016","91","1.36","3"
"E One","9141","VMM UK - Hoopla RON","July 2016","35","0.81","1"
"E One","9141","VMM UK - Hoopla RON","November 2016","3,153","70.19","81"
"Aviva","9141","VMM UK - Hoopla RON","May 2016","89","1.33","4"
"Aviva","9141","VMM UK - Hoopla RON","November 2016","1,987","45.70","43"
"Omega Pharma","9141","VMM UK - Hoopla RON","May 2016","27","0.45","0"
"Omega Pharma","9141","VMM UK - Hoopla RON","June 2016","1,094","18.16","3"
"Omega Pharma","9141","VMM UK - Hoopla RON","July 2016","2,089","35.51","201"
"Omega Pharma","9141","VMM UK - Hoopla RON","August 2016","78","1.33","3"
"Omega Pharma","9141","VMM UK - Hoopla RON","November 2016","1","0.02","0"
"Birds Eye","9141","VMM UK - Hoopla RON","November 2016","753","12.05","18"
"Birds Eye","9141","VMM UK - Hoopla RON","December 2016","338","5.41","8"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","May 2016","967","17.47","8"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","June 2016","317","5.90","3"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","July 2016","1,888","34.49","13"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","August 2016","150","2.76","2"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","September 2016","16","0.32","0"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","October 2016","26","0.50","0"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","November 2016","955","17.36","12"
"Mercedes UK","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","December 2016","15","0.33","0"
"Toyota","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","May 2016","1,263","31.91","44"
"Toyota","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","June 2016","2,804","71.54","107"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","May 2016","203","3.72","4"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","June 2016","4,685","84.74","89"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","July 2016","4,999","90.40","132"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","August 2016","18","0.34","0"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","September 2016","9","0.19","0"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","October 2016","240","5.50","0"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","November 2016","895","17.80","19"
"Molson Coors","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","December 2016","1","0.02","0"
"Lexus","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","August 2016","1","0.02","0"
"Lexus","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","September 2016","5","0.12","0"
"Vemedia","9271","VMM UK - Discovery Channel QuestTV PC Tag 1","May 2016","67","1.00","0"
"Toyota","9272","VMM UK - Discovery.co.uk PC","May 2016","11","0.29","1"
"Toyota","9272","VMM UK - Discovery.co.uk PC","June 2016","11","0.29","0"
"Mercedes UK","9273","VMM UK - Discovery Channel RON Mobile Web","May 2016","23","0.42","5"
"Mercedes UK","9273","VMM UK - Discovery Channel RON Mobile Web","June 2016","8","0.16","3"
"Mercedes UK","9273","VMM UK - Discovery Channel RON Mobile Web","November 2016","1","0.02","0"
"Mercedes UK","9273","VMM UK - Discovery Channel RON Mobile Web","December 2016","1","0.02","0"
"Molson Coors","9273","VMM UK - Discovery Channel RON Mobile Web","May 2016","15","0.28","4"
"Molson Coors","9273","VMM UK - Discovery Channel RON Mobile Web","June 2016","5","0.09","1"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","May 2016","1,007","18.13","110"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","June 2016","328","6.29","22"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","July 2016","69","1.26","4"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","August 2016","40","0.75","1"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","October 2016","13","0.25","1"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","November 2016","16","0.34","1"
"Mercedes UK","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","December 2016","9","0.20","1"
"Molson Coors","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","May 2016","854","16.22","85"
"Molson Coors","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","June 2016","3,318","59.82","269"
"Molson Coors","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","July 2016","795","14.33","62"
"Molson Coors","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","August 2016","1","0.02","0"
"Molson Coors","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","October 2016","1","0.02","0"
"Molson Coors","9274","VMM UK - Discovery Channel - Quest TV Mobile - Tag 1","November 2016","8","0.15","0"
"RBS","9275","AOD UK - Adx ESPN PMP","May 2016","14,628","312.16","174"
"RBS","9275","AOD UK - Adx ESPN PMP","June 2016","27,171","571.56","239"
"RBS","9275","AOD UK - Adx ESPN PMP","July 2016","4,363","100.35","48"
"RBS","9275","AOD UK - Adx ESPN PMP","September 2016","53","1.11","0"
"RBS","9275","AOD UK - Adx ESPN PMP","October 2016","2,155","45.38","4"
"RBS","9275","AOD UK - Adx ESPN PMP","November 2016","1","0.02","0"
"Costa Coffee","9275","AOD UK - Adx ESPN PMP","October 2016","1,127","18.03","4"
"Toyota","9275","AOD UK - Adx ESPN PMP","May 2016","105","2.67","19"
"Toyota","9275","AOD UK - Adx ESPN PMP","June 2016","9,626","243.62","108"
"Sanofi Aventis","9275","AOD UK - Adx ESPN PMP","May 2016","3,896","58.44","60"
"Sanofi Aventis","9275","AOD UK - Adx ESPN PMP","June 2016","1,109","16.63","29"
"Lexus","9275","AOD UK - Adx ESPN PMP","August 2016","31","0.71","0"
"Lexus","9275","AOD UK - Adx ESPN PMP","September 2016","56","1.29","0"
"Aviva","9275","AOD UK - Adx ESPN PMP","May 2016","5,937","89.05","54"
"Aviva","9275","AOD UK - Adx ESPN PMP","June 2016","3,825","57.37","32"
"Aviva","9275","AOD UK - Adx ESPN PMP","August 2016","24,556","368.34","36"
"Aviva","9275","AOD UK - Adx ESPN PMP","September 2016","3,532","52.98","8"
"Aviva","9275","AOD UK - Adx ESPN PMP","October 2016","7,022","161.20","33"
"Aviva","9275","AOD UK - Adx ESPN PMP","November 2016","184","4.23","4"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","May 2016","11,176","184.88","318"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","June 2016","20,068","345.24","229"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","July 2016","6,249","101.21","81"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","August 2016","30,074","485.46","86"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","September 2016","3,407","54.96","6"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","October 2016","33","0.55","0"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","November 2016","10","0.16","0"
"SCA","9275","AOD UK - Adx ESPN PMP","May 2016","22,368","402.62","158"
"Birds Eye","9275","AOD UK - Adx ESPN PMP","October 2016","1","0.02","0"
"Birds Eye","9275","AOD UK - Adx ESPN PMP","November 2016","2","0.03","0"
"RBS","9317","VMX UK - Female First","May 2016","20","0.43","0"
"Toyota","9317","VMX UK - Female First","May 2016","8","0.20","0"
"Molson Coors","9317","VMX UK - Female First","May 2016","685","13.01","3"
"Molson Coors","9317","VMX UK - Female First","June 2016","216","4.10","1"
"Sanofi Aventis","9317","VMX UK - Female First","June 2016","55","0.82","1"
"Aviva","9317","VMX UK - Female First","May 2016","311","4.66","0"
"Aviva","9317","VMX UK - Female First","June 2016","55","0.82","0"
"Omega Pharma","9317","VMX UK - Female First","May 2016","2,042","32.67","8"
"Omega Pharma","9317","VMX UK - Female First","June 2016","573","9.17","2"
"Molson Coors","9558","VMM UK - Box Plus tag 1 Mobile","May 2016","201","3.82","3"
"Molson Coors","9558","VMM UK - Box Plus tag 1 Mobile","June 2016","299","5.53","0"
"RBS","9559","VMM UK - Box Plus tag 2 Mobile","December 2016","111","2.44","0"
"Toyota","9791","VMM UK - Communicorp","May 2016","62","1.57","2"
"Toyota","9791","VMM UK - Communicorp","June 2016","24","0.61","0"
"Molson Coors","9791","VMM UK - Communicorp","May 2016","13","0.23","0"
"Molson Coors","9791","VMM UK - Communicorp","June 2016","22","0.41","1"
"Molson Coors","9791","VMM UK - Communicorp","July 2016","18","0.34","0"
"Molson Coors","9791","VMM UK - Communicorp","August 2016","11","0.21","0"
"Molson Coors","9791","VMM UK - Communicorp","September 2016","182","3.92","1"
"Molson Coors","9791","VMM UK - Communicorp","October 2016","225","5.13","1"
"Molson Coors","9791","VMM UK - Communicorp","November 2016","8","0.18","0"
"Sanofi Aventis","9791","VMM UK - Communicorp","May 2016","8","0.12","0"
"Sanofi Aventis","9791","VMM UK - Communicorp","June 2016","47","0.70","0"
"Lexus","9791","VMM UK - Communicorp","September 2016","1","0.02","0"
"E One","9791","VMM UK - Communicorp","September 2016","74","1.97","1"
"E One","9791","VMM UK - Communicorp","October 2016","58","1.45","0"
"Aviva","9791","VMM UK - Communicorp","May 2016","18","0.27","0"
"Aviva","9791","VMM UK - Communicorp","September 2016","33","0.49","1"
"Aviva","9791","VMM UK - Communicorp","October 2016","100","2.30","0"
"Aviva","9791","VMM UK - Communicorp","November 2016","9","0.21","0"
"Omega Pharma","9791","VMM UK - Communicorp","June 2016","61","0.96","1"
"Omega Pharma","9791","VMM UK - Communicorp","July 2016","56","0.90","1"
"Omega Pharma","9791","VMM UK - Communicorp","August 2016","24","0.38","0"
"Omega Pharma","9791","VMM UK - Communicorp","September 2016","116","1.89","1"
"Birds Eye","9791","VMM UK - Communicorp","November 2016","16","0.26","0"
"Molson Coors","9860","VMX UK - Liverail - MLG Mobile App","May 2016","1","0.02","0"
"Molson Coors","9860","VMX UK - Liverail - MLG Mobile App","June 2016","3,113","58.77","51"
"Omega Pharma","9860","VMX UK - Liverail - MLG Mobile App","June 2016","2,375","38.00","51"
"Costa Coffee","9974","VMM UK - Box Plus tag 1 Desktop","October 2016","53","0.85","0"
"Molson Coors","9974","VMM UK - Box Plus tag 1 Desktop","May 2016","3,851","73.17","3"
"Molson Coors","9974","VMM UK - Box Plus tag 1 Desktop","June 2016","3,755","68.96","4"
"Molson Coors","9974","VMM UK - Box Plus tag 1 Desktop","July 2016","420","7.56","0"
"Aviva","9974","VMM UK - Box Plus tag 1 Desktop","October 2016","1,416","32.21","1"
"Birds Eye","9974","VMM UK - Box Plus tag 1 Desktop","November 2016","1,012","16.19","0"
"RBS","9975","VMM UK - Box Plus tag 2 Desktop","October 2016","31","0.78","0"
"RBS","9975","VMM UK - Box Plus tag 2 Desktop","November 2016","2,267","50.36","2"
"RBS","9975","VMM UK - Box Plus tag 2 Desktop","December 2016","3,827","83.48","3"
"Aviva","9975","VMM UK - Box Plus tag 2 Desktop","May 2016","159","2.38","0"
"Aviva","9975","VMM UK - Box Plus tag 2 Desktop","June 2016","53","0.79","0"
"Aviva","9975","VMM UK - Box Plus tag 2 Desktop","August 2016","1,818","27.27","1"
"Aviva","9975","VMM UK - Box Plus tag 2 Desktop","September 2016","1,440","21.60","0"
"Aviva","9975","VMM UK - Box Plus tag 2 Desktop","October 2016","225","5.12","0"
"Omega Pharma","9975","VMM UK - Box Plus tag 2 Desktop","May 2016","45","0.72","0"
"Omega Pharma","9975","VMM UK - Box Plus tag 2 Desktop","June 2016","27","0.43","0"
"Omega Pharma","9975","VMM UK - Box Plus tag 2 Desktop","July 2016","453","7.25","1"
"Omega Pharma","9975","VMM UK - Box Plus tag 2 Desktop","August 2016","281","4.50","0"
"Omega Pharma","9975","VMM UK - Box Plus tag 2 Desktop","September 2016","1","0.02","0"
