Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
22/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1435042,2083,"57,526,094,640,839,300","34,806,559,352,346,900"
22/04/2017,Oracle_UK_Zenith International,GBP,,291214,274,"90,858,465,761,861,400","26,061,962,852,252,600"
22/04/2017,RBS_UK_Zenith,GBP,,138713,480,"70,131,205,372,621,900","48,324,864,097,906,400"
23/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,14931,255,"26,565,120,803,737,100","18,410,427,979,287,000"
23/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,27594,405,"43,850,845,855,695,200","30,353,399,999,999,900"
23/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1442256,2100,"57,738,510,563,692,400","34,889,543,487,433,900"
23/04/2017,Oracle_UK_Zenith International,GBP,,301373,301,"93,937,104,994,917,200","27,198,104,449,934,400"
23/04/2017,RBS_UK_Zenith,GBP,,154454,559,"70,000,972,837,729,000","48,146,660,877,830,700"
24/04/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
24/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,21026,319,"37,276,568,341,190,900","25,833,076,104,777,500"
24/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,21849,298,"34,718,992,194,899,300","2,403,258,409,469,480"
24/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1440937,1838,"58,096,068,128,111,400","35,076,228,304,002,300"
24/04/2017,Oracle_UK_Zenith International,GBP,,319192,290,"98,166,956,032,715,800","28,748,284,056,020,300"
24/04/2017,RBS_UK_Zenith,GBP,,153125,469,"69,981,987,975,443,700","48,141,458,566,721,800"
25/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,18308,345,"31,546,170,224,264,100","21,854,929,358,396,300"
25/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,24216,330,"38,483,529,316,145,500","2,663,769,946,761,990"
25/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1440459,1780,"57,809,905,266,701,300","34,907,937,829,662,700"
25/04/2017,Oracle_UK_Zenith International,GBP,,299107,264,"94,854,680,951,582,100","27,529,325,783,754,200"
25/04/2017,RBS_UK_Zenith,GBP,,155898,584,"69,696,429,938,975,000","47,924,164,056,109,300"
26/04/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
26/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,18757,320,"32,120,437,886,871,700","22,252,210,990,640,100"
26/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,23868,301,"37,891,148,667,632,700","26,228,463,736,257,600"
26/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1441272,1854,"57,562,531,187,953,200","34,774,993,898,323,200"
26/04/2017,Oracle_UK_Zenith International,GBP,,314768,233,"97,001,929,630,504,100","28,985,974,226,337,200"
26/04/2017,RBS_UK_Zenith,GBP,,151761,542,"69,796,768,757,824,000","48,020,402,592,838,600"
27/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,13394,256,"22,996,496,829,260,700","15,931,941,994,391,900"
27/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,24821,371,"39,441,720,793,368,200","27,302,310,908,525,900"
27/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1437719,1847,"57,454,348,452,391,100","34,735,254,034,054,200"
27/04/2017,Oracle_UK_Zenith International,GBP,,321379,267,"98,441,410,147,958,200","29,647,388,997,922,900"
27/04/2017,RBS_UK_Zenith,GBP,,149611,562,"69,720,856,237,475,200","4,797,979,561,386,600"
28/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,6124,103,"10,529,778,888,295,200","72,953,984,061,311,300"
28/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,22282,383,"35,401,667,048,504,600","24,506,806,573,545,700"
28/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1336185,1797,"53,933,478,373,804,700","32,549,120,176,814,900"
28/04/2017,Oracle_UK_Zenith International,GBP,,280202,254,"87,260,271,074,209,500","2,584,162,874,706,650"
28/04/2017,RBS_UK_Zenith,GBP,,158587,579,"68,200,424,707,638,500","46,869,624,101,907,100"
29/04/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
29/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,2300,33,"39,910,993,683,086,200","27,655,340,378,634,800"
29/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,15515,356,"24,652,023,985,660,400","17,066,012,490,706,700"
29/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1319941,1836,"53,779,731,547,538,900","32,512,188,585,488,400"
29/04/2017,Oracle_UK_Zenith International,GBP,,182008,180,"53,863,626,865,439,100","16,683,002,829,516,000"
29/04/2017,RBS_UK_Zenith,GBP,,165605,601,"71,536,295,134,123,500","49,169,272,735,029,000"
30/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,4644,78,"80,594,237,837,667,200","55,846,165,750,844,300"
30/04/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,22501,395,"35,753,115,744,168,600","24,751,099,999,999,900"
30/04/2017,Mercedes-Benz_UK_Zenith,GBP,,1342970,2186,"54,004,968,104,516,300","32,542,435,814,928,400"
30/04/2017,Oracle_UK_Zenith International,GBP,,189539,189,"55,775,595,683,358,700","17,266,603,993,271,300"
30/04/2017,RBS_UK_Zenith,GBP,,165577,717,"70,283,087,273,212,700","48,292,323,682,767,900"
01/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,1,0,0
01/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,9243,184,"15,674,377,066,662,100","10,858,596,618,376,800"
01/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,26968,478,"42,852,313,764,048,900","29,665,558,152,211,700"
01/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1303582,1954,"51,412,147,740,672,200","3,098,446,882,595,540"
01/05/2017,Oracle_UK_Zenith International,GBP,,201544,232,"59,180,121,869,348,900","18,421,086,079,899,400"
01/05/2017,RBS_UK_Zenith,GBP,,2822,7,"9,561,957,660,460,540","6,538,982,762,715,570"
02/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,18383,375,"3,126,511,016,757,580","21,658,970,355,354,600"
02/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,24767,336,"39,356,036,918,796,100","27,243,898,565,124,500"
02/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1287540,1622,"51,312,175,492,843,600","30,940,846,221,602,100"
02/05/2017,Oracle_UK_Zenith International,GBP,,295369,277,"92,446,636,320,937,800","2,689,492,075,468,000"
03/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
03/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,12495,231,"2,118,089,705,904,960","14,673,210,366,738,100"
03/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,24510,379,"38,943,489,477,148,100","26,959,499,827,434,700"
03/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1286430,1685,"51,333,557,623,132,800","30,981,104,569,468,500"
03/05/2017,Oracle_UK_Zenith International,GBP,,295894,279,"93,325,375,807,278,200","27,017,283,686,814,600"
03/05/2017,RBS_UK_Zenith,GBP,,0,0,0,0
04/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
04/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,20665,274,"3,036,470,082,712,170","2,466,494,423,188,020"
04/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,37901,519,"56,454,136,212,885,300","42,740,839,050,987,300"
04/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1294302,1747,"51,436,357,720,081,500","31,035,365,147,080,100"
04/05/2017,Oracle_UK_Zenith International,GBP,,291150,262,"92,454,906,305,158,000","26,664,512,012,557,900"
05/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,21174,299,"31,293,758,182,085,200","25,311,282,113,522,800"
05/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,39238,532,"58,162,113,241,941,600","44,264,291,194,845,800"
05/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1304691,1955,"512,584,166,819,434","31,050,946,283,844,600"
05/05/2017,Oracle_UK_Zenith International,GBP,,290485,316,"92,020,789,981,448,000","26,583,134,504,854,300"
06/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,255,0,"1,074,753,875,529,250","7,511,953,875,054,070"
06/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,0,0,0,0
06/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,550,6,"9,547,636,516,806,060","6,680,351,371,628"
06/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2167,17,"38,304,575,763,830,800","26,801,406,447,236,500"
06/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,2721,8,"35,585,026,983,840,900","247,886,330,369,216"
06/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,13944,141,"19,008,180,439,778,500","16,668,539,084,596,100"
06/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,35729,490,"52,541,129,130,075,400","40,356,265,503,067,700"
06/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1296401,1829,"51,137,130,381,567,000","31,011,063,710,846,600"
06/05/2017,Oracle_UK_Zenith International,GBP,,277337,290,"88,110,965,905,261,000","25,329,158,635,257,500"
07/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,521,7,"21,384,213,612,440,600","14,945,814,019,793,100"
07/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,0,0,0,0
07/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,2679,21,"46,505,906,657,633,300","3,253,955,015,801,680"
07/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3377,35,"55,738,069,212,429,700","38,998,261,849,025,900"
07/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,4738,22,"61,986,113,637,372,500","4,317,978,362,490,400"
07/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,15565,183,"21,682,978,465,535,700","18,508,567,434,755,300"
07/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,36794,496,"53,766,117,233,715,400","41,216,597,929,326,700"
07/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1302927,1869,"51,373,741,822,405,500","3,111,097,286,628,180"
07/05/2017,Oracle_UK_Zenith International,GBP,,316859,325,"95,044,368,952,996,400","28,869,357,113,630,800"
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1130,4,"46,328,484,439,906,300","32,379,773,341,627,400"
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_Conde Nast__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,0,0,0,0
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1,0,"0,026041122166091","0,01822334955898"
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,2587,11,"45,216,594,372,703,500","31,637,536,369,877,800"
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,8564,212,"22,195,269,481,585,500","15,532,033,202,521,200"
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,517,2,"9,561,255,616,353,600","6,690,065,569,203,630"
08/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,3821,13,"49,892,379,311,990,700","3,475,495,230,916,190"
08/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
08/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,3741,48,"51,360,716,647,660,000","44,595,755,722,907,600"
08/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,22313,251,"2,721,350,023,052,940","2,298,540,428,566,030"
08/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1300720,1595,"51,518,367,977,730,100","3,118,315,067,688,910"
08/05/2017,Oracle_UK_Zenith International,GBP,,374221,320,"10,700,463,225,687,800","35,103,675,126,112,900"
09/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1153,7,"47,657,240,244,094,600","33,308,717,064,819,500"
09/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,0,0,0,0
09/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,2287,16,"483,872,702,619,397","33,858,608,222,873,500"
09/05/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,9748,272,"25,342,200,463,668,700","1,773,422,482,449,330"
09/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3192,27,"59,612,407,856,555,700","41,711,269,588,429,300"
09/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,3798,15,"50,144,294,907,489,300","34,931,781,614,857,400"
09/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,22347,317,"32,451,554,357,004,800","26,004,845,961,395,200"
09/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,38137,442,"56,201,457,598,062,600","42,848,972,165,455,100"
09/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1502129,1897,"59,812,534,260,402,300","3,602,225,091,404,150"
09/05/2017,Oracle_UK_Zenith International,GBP,,364525,325,"10,603,341,742,817,600","34,424,403,268,979,000"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1847,15,"77,007,316,380,352,200","53,822,800,871,118,800"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1,0,"0,023060716601036","0,016137041673196"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,2779,15,"58,921,182,630,426,600","41,229,650,916,721,500"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,18811,498,"48,945,583,409,399,000","34,251,642,101,587,700"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1725,8,"3,248,156,378,100,900","22,727,671,099,375,500"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,5420,16,"8,648,592,486,914,630","60,298,473,281,874,600"
10/05/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda Luxurious Volume_UK_Standard,6685,145,"20,449,628,667,414,000","14,311,093,915,239,400"
10/05/2017,John Frieda_UK_Zenith,GBP,,101275,389,"74,756,165,396,147,700","47,781,837,788,807,000"
10/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
10/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,23767,340,"34,465,334,250,171,500","27,612,845,493,763,600"
10/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,39163,471,"5,747,998,153,962,970","43,602,569,297,297,600"
10/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1486611,1978,"59,741,987,483,239,900","3,597,296,858,328,190"
10/05/2017,Oracle_UK_Zenith International,GBP,,335201,298,"10,294,979,142,994,800","32,662,397,066,429,000"
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1251,3,"52,731,545,761,333,600","36,856,340,870,847,700"
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,0,0,0,0
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,2429,22,"51,395,418,326,820,700","35,963,531,093,547,900"
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,22284,568,"58,020,947,788,964,000","4,056,479,255,636,230"
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,6880,25,"12,943,884,059,996,200","90,569,607,279,868,200"
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,4797,15,"76,462,974,204,736,000","53,310,235,981,273,200"
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,0,0,0,0
11/05/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda Luxurious Volume_UK_Standard,6258,71,"2,157,484,098,006,360","15,098,978,286,077,100"
11/05/2017,John Frieda_UK_Zenith,GBP,,108314,459,"84,297,066,701,480,200","5,439,811,966,421,910"
11/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
11/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,21948,274,"31,164,265,209,639,900","25,309,835,442,234,300"
11/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,37737,512,"5,532,002,622,770,770","42,079,707,999,896,600"
11/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1501001,1985,"59,714,621,337,247,100","35,888,485,652,920,900"
11/05/2017,Oracle_UK_Zenith International,GBP,,323893,304,"10,141,383,716,066,600","31,955,101,347,811,400"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1125,4,"47,302,907,276,938,900","33,061,713,551,954,400"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1814,7,"43,025,174,590,176,300","30,107,682,536,353,900"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,4170,30,"88,959,688,957,750,600","62,248,925,709,608,500"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,20955,574,"54,811,888,863,581,800","3,828,825,239,009,620"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2503,7,"47,656,435,989,719,700","33,345,781,297,990,400"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,2992,11,"48,067,321,254,064,500","33,513,224,921,988,600"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,922,4,"30,644,315,013,800,300","21,445,975,145,237,200"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda Luxurious Volume_UK_Standard,6085,100,"21,529,807,459,748,900","15,067,536,975,823,700"
12/05/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,1,0,"0,029553885987685","0,020642977776932"
12/05/2017,John Frieda_UK_Zenith,GBP,,107102,410,"85,258,907,621,744,300","55,080,352,881,265,100"
12/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,20569,265,"28,885,793,935,853,900","23,699,835,436,264,400"
12/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,38898,510,"5,716,681,018,580,810","4,335,793,200,104,640"
12/05/2017,Mercedes-Benz_UK_Zenith,GBP,,1494503,2028,"59,727,853,646,686,200","35,889,282,277,293,800"
12/05/2017,Oracle_UK_Zenith International,GBP,,311623,310,"99,088,180,918,176,800","30,744,033,794,299,100"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1178,4,"49,387,884,868,879,500","34,518,825,900,982,000"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2034,13,"5,485,193,302,451,320","38,385,213,376,463,800"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,3699,23,"78,970,334,482,069,200","55,258,959,887,826,300"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,20876,593,"54,632,808,622,083,500","38,149,559,960,629,800"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2634,10,"49,984,693,861,486,100","34,974,843,963,890,800"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,3099,10,"4,980,081,626,400,240","3,472,188,823,071,900"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,758,2,"25,448,907,096,145,500","17,810,087,390,250,100"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda Luxurious Volume_UK_Standard,5860,104,"21,439,121,564,694,900","15,004,180,002,009,500"
13/05/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,3,0,"0,088254587107189","0,06164398878713"
13/05/2017,John Frieda_UK_Zenith,GBP,,137870,602,"10,237,076,565,787,700","66,019,256,498,039,000"
13/05/2017,Just Energy_CA_ZenithOptiMedia,GBP,,0,0,0,0
13/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,20499,306,"29,068,078,195,529,500","23,756,620,632,622,000"
13/05/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,35090,484,"51,182,580,606,502,100","3,928,535,515,783,180"
