Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
18/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,36322,644,"51,476,118,449,759,000","3,558,494,033,893,560"
18/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34189,458,"41,641,429,567,335,700","37,606,716,070,515,100"
18/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1300684,1054,"56,257,301,601,696,600","35,827,760,649,616,400"
18/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,5012,13,"10,598,060,377,234,000","6,551,622,805,580,540"
18/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11981,19,"24,381,184,602,739,200","14,994,252,208,797,500"
19/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,42082,1547,"79,032,070,724,292,300","55,299,349,313,366,200"
19/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £8_AppNexus_TTD_Mercedes NCO_UK_300x250,2,0,"0,023120361403482","0,016173263423152"
19/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,3214,58,"58,646,041,124,029,100","40,655,545,398,432,700"
19/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,29874,483,"42,337,398,349,751,600","2,926,745,411,521,710"
19/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34218,551,"41,677,734,447,503,000","37,639,522,294,077,400"
19/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1296530,1070,"56,181,927,480,727,600","35,783,045,278,115,000"
19/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,5502,16,"11,641,578,669,436,400","7,197,437,916,808"
19/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11161,20,"23,383,475,173,730,800","1,443,794,163,530,410"
19/08/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
20/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,41088,1576,"77,145,153,542,214,900","53,979,058,810,778,900"
20/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £8_AppNexus_TTD_Mercedes NCO_UK_300x250,2,0,"0,023117311027573","0,016171129609919"
20/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,3643,62,"66,979,953,740,944,400","46,436,453,103,370,100"
20/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,31583,480,"44,778,477,907,023,300","30,955,217,411,145,600"
20/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34193,628,"41,645,267,974,941,000","37,610,292,200,925,500"
20/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1295663,1116,"56,319,656,194,225,600","35,883,488,049,358,400"
20/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,5112,11,"10,805,470,859,635,500","6,679,852,375,491,720"
20/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11799,30,"24,160,408,816,486,600","14,871,979,248,762,500"
20/08/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
21/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,41244,1638,"77,501,045,880,427,900","54,228,079,424,163,100"
21/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £8_AppNexus_TTD_Mercedes NCO_UK_300x250,3,0,"0,034701210261993","0,02427435302049"
21/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,2936,49,"5,353,514,917,515,690","37,112,026,937,788,900"
21/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,13570,182,"19,269,963,205,936,000","13,321,393,765,404,300"
21/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34215,457,"41,678,245,453,169,200","37,639,776,617,053,100"
21/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1305044,969,"5,682,239,212,522,520","36,213,870,288,923,600"
21/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,8432,23,"15,400,752,943,985,000","9,321,198,245,266,700"
21/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,9486,27,"19,625,549,740,616,900","12,096,148,061,295,300"
21/08/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
22/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,42361,1608,"79,355,018,545,210,000","55,525,307,537,686,800"
22/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £8_AppNexus_TTD_Mercedes NCO_UK_300x250,4,0,"0,046139539606072","0,032275746700032"
22/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34224,483,"41,675,268,162,530,100","37,638,114,486,136,700"
22/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1298490,978,"56,289,964,064,546,800","35,867,775,745,266,100"
22/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,13906,31,"2,285,652,087,746,180","13,599,496,676,332,900"
22/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,5586,11,"12,099,931,657,411,100","7,505,863,918,692,670"
22/08/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
23/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,41254,1570,"77,621,505,757,904,800","54,312,328,127,319,200"
23/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £8_AppNexus_TTD_Mercedes NCO_UK_300x250,3,0,"0,034751953476962","0,024309821518383"
23/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34137,421,"4,166,470,573,095,280","37,627,063,262,273,200"
23/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1266034,988,"55,471,364,541,140,500","35,058,709,799,794,900"
23/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11167,40,"1,922,290,606,348,320","115,173,286,229,056"
23/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,7359,17,"15,767,505,940,047,900","975,969,413,841,344"
24/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,41872,1619,"78,865,507,014,528,500","55,182,744,738,164,800"
24/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34162,471,"41,617,703,236,918,800","37,583,060,443,520,100"
24/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1270540,1019,"55,157,063,149,648,400","34,776,347,342,418,700"
24/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,6260,21,"12,709,510,597,914,000","7,807,893,618,260,430"
24/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,10483,16,"22,314,999,293,957,300","13,797,268,780,379,200"
24/08/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
25/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,42011,1656,"78,948,337,804,740,100","55,240,647,761,112,700"
25/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,1615,25,"30,377,384,902,076,900","21,063,741,233,659,700"
25/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,13680,215,"19,500,287,865,505,800","13,480,422,299,874,600"
25/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,34207,431,"41,666,463,380,750,600","37,627,034,058,773,800"
25/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1269083,979,"54,780,583,081,013,400","34,524,079,964,473,900"
25/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,4749,7,"10,718,828,662,722,200","6,677,223,469,631,690"
25/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11316,28,"24,265,309,973,663,500","15,017,612,202,070,800"
26/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,42307,1628,"79,045,531,116,622,900","55,308,654,531,815,500"
26/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,580,17,"10,713,326,856,214,000","742,777,968,601,863"
26/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,4362,70,"61,829,863,747,428,500","42,742,810,268,734,000"
26/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,32753,524,"39,893,086,757,648,200","36,028,008,885,907,100"
26/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1262965,1157,"54,942,116,651,031,100","34,681,142,296,883,600"
26/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,4140,8,"9,636,391,154,114,840","6,029,787,297,343,700"
26/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,12664,25,"25,380,420,022,320,600","15,577,026,487,711,100"
27/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,42229,1740,"78,876,538,587,009,100","55,190,409,397,563,900"
27/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,773,19,"14,155,524,471,822,900","981,351,636,396,544"
27/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,7757,119,"10,986,146,602,309,600","75,946,163,613,628"
27/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,32830,511,"39,986,976,869,396,100","36,112,817,840,389,600"
27/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1253793,1145,"54,965,763,646,108,500","34,753,070,594,089,100"
27/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11370,33,"19,270,754,943,065,600","1,152,402,452,192,260"
27/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,7505,18,"1,577,919,013,398,250","974,806,452,394,184"
28/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,42294,1672,"79,028,580,332,960,400","55,296,860,994,283,900"
28/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,2641,50,"48,082,877,115,562,000","33,333,095,108,182,300"
28/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,21126,337,"29,842,555,928,877,900","20,629,872,207,724,200"
28/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,35829,508,"43,630,501,181,796,200","39,404,342,610,434,500"
28/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1259311,1164,"55,312,859,418,553,500","34,996,592,097,452,000"
28/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,7166,14,"13,521,949,406,769,600","822,983,063,334,649"
28/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,10259,23,"21,421,448,118,750,000","13,226,202,657,855,800"
29/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,41960,1563,"78,892,509,028,954,700","55,201,830,620,883,000"
29/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,4331,56,"78,687,123,981,094,400","54,548,958,592,494,900"
29/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,38082,604,"53,712,621,770,836,200","37,131,016,152,534,400"
29/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,23962,259,"2,918,386,978,269,470","26,358,028,717,168,700"
29/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1270454,985,"55,319,107,594,121,100","34,971,104,303,861,200"
29/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,5845,15,"12,027,570,027,381,400","7,413,068,355,286,500"
29/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,11717,37,"22,955,944,367,527,400","14,052,049,979,108,400"
30/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,41962,1658,"78,965,020,899,789,500","55,252,567,858,943,900"
30/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,4617,77,"85,879,415,918,521,300","5,954,787,615,275,020"
30/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,39677,671,"56,016,995,375,758,100","38,724,007,561,527,000"
30/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,0,1,0,0
30/08/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,38933,42,"14,918,158,103,218,000","8,577,971,743,968"
30/08/2017,Mercedes-Benz_UK_Zenith,GBP,,1345965,1200,"59,090,806,358,959,200","3,685,090,748,167,770"
30/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,4298,12,"9,824,946,133,434,420","6,136,826,682,846,050"
30/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,12202,29,"24,248,339,385,247,700","1,487,117,726,226,940"
31/08/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,1123,22,"29,320,369,262,412,100","204,662,696,978,454"
31/08/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,23471,224,"68,474,077,459,685,300","47,827,128,493,709,700"
31/08/2017,John Frieda_UK_Zenith,GBP,,193729,221,"77,330,272,362,280,200","39,247,817,107,043,400"
31/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,16139,625,"3,036,854,560,081,030","21,249,156,999,725,100"
31/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,10832,199,"19,918,254,286,990,500","13,809,603,305,745,200"
31/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,39788,592,"56,166,332,382,012,000","38,827,243,913,433,400"
31/08/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,0,2,0,0
31/08/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,13385,16,"53,787,731,177,349,900","31,076,231,681,286"
31/08/2017,Mercedes-Benz_UK_Zenith,GBP,,832149,819,"3,670,798,084,061,960","22,566,646,104,242,500"
31/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,3974,9,"8,668,172,472,755,400","5,383,006,434,687,670"
31/08/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,7760,9,"15,581,021,928,786,500","9,569,678,101,793,420"
