"Advertiser","Placement ID","Placement Name","Date","Impressions","Spend","Clicks"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","February 2017","2,283","34.24","31"
"Omega Pharma","9275","AOD UK - Adx ESPN PMP","March 2017","3,976","59.64","48"
"SCA","9275","AOD UK - Adx ESPN PMP","February 2017","1,467","35.10","70"
"SCA","9275","AOD UK - Adx ESPN PMP","March 2017","20,766","498.31","169"
"Birds Eye","9275","AOD UK - Adx ESPN PMP","January 2017","29,824","536.81","215"
"Birds Eye","9275","AOD UK - Adx ESPN PMP","February 2017","14,404","259.27","114"
"Birds Eye","9275","AOD UK - Adx ESPN PMP","March 2017","2,784","50.11","40"
"Aviva","9558","VMM UK - Box Plus tag 1 Mobile","February 2017","1","0.01","0"
"Aviva","9791","VMM UK - Communicorp","February 2017","4","0.06","0"
"Omega Pharma","9791","VMM UK - Communicorp","January 2017","553","8.29","4"
"Omega Pharma","9791","VMM UK - Communicorp","February 2017","37","0.55","0"
"Omega Pharma","9791","VMM UK - Communicorp","March 2017","29","0.43","2"
"SCA","9791","VMM UK - Communicorp","February 2017","2","0.04","0"
"SCA","9791","VMM UK - Communicorp","March 2017","2","0.05","0"
"Birds Eye","9791","VMM UK - Communicorp","January 2017","50","0.90","1"
"Birds Eye","9791","VMM UK - Communicorp","March 2017","75","1.35","0"
"Omega Pharma","9974","VMM UK - Box Plus tag 1 Desktop","February 2017","182","2.73","3"
"RBS","9975","VMM UK - Box Plus tag 2 Desktop","February 2017","16","0.34","0"
"RBS","9979","VMM UK - Box Plus tag 2 EE TV","January 2017","12,092","253.93","0"
"RBS","9979","VMM UK - Box Plus tag 2 EE TV","February 2017","274","5.75","0"
"Aviva","9979","VMM UK - Box Plus tag 2 EE TV","January 2017","46,269","1,110.46","0"
"Omega Pharma","9979","VMM UK - Box Plus tag 2 EE TV","January 2017","7,642","114.63","0"
"Aviva","9980","VMM UK - Box Plus tag 3 EE TV","January 2017","119,893","2,877.43","0"
"Omega Pharma","9980","VMM UK - Box Plus tag 3 EE TV","January 2017","48","0.72","0"
"Aviva","9981","VMM UK - Box Plus tag 4 EE TV","January 2017","76,927","1,846.25","0"
"Aviva","9981","VMM UK - Box Plus tag 4 EE TV","February 2017","110,601","1,659.01","0"
"Aviva","9981","VMM UK - Box Plus tag 4 EE TV","March 2017","128,709","1,930.63","0"
"Omega Pharma","9981","VMM UK - Box Plus tag 4 EE TV","January 2017","3,144","47.16","0"
"John Frieda","10109","VMM UK - The Telegraph PC - VPAID","February 2017","853","20.64","50"
"John Frieda","10109","VMM UK - The Telegraph PC - VPAID","March 2017","2,075","51.21","90"
"RBS","10109","VMM UK - The Telegraph PC - VPAID","January 2017","5,936","124.66","431"
"RBS","10109","VMM UK - The Telegraph PC - VPAID","February 2017","34","0.71","5"
"RBS","10109","VMM UK - The Telegraph PC - VPAID","March 2017","206","4.33","17"
"Costa Coffee","10109","VMM UK - The Telegraph PC - VPAID","March 2017","57","0.80","3"
"Mercedes UK","10109","VMM UK - The Telegraph PC - VPAID","January 2017","9,592","211.02","735"
"Mercedes UK","10109","VMM UK - The Telegraph PC - VPAID","February 2017","597","13.11","33"
"Mercedes UK","10109","VMM UK - The Telegraph PC - VPAID","March 2017","1,464","32.14","109"
"Toyota","10109","VMM UK - The Telegraph PC - VPAID","January 2017","17,391","461.81","1,525"
"Lexus","10109","VMM UK - The Telegraph PC - VPAID","January 2017","2,772","60.99","222"
"Lexus","10109","VMM UK - The Telegraph PC - VPAID","February 2017","7,255","160.10","502"
"E One","10109","VMM UK - The Telegraph PC - VPAID","February 2017","15,533","341.66","997"
"Aviva","10109","VMM UK - The Telegraph PC - VPAID","January 2017","1,349","32.38","96"
"Aviva","10109","VMM UK - The Telegraph PC - VPAID","February 2017","2,708","42.36","176"
"Aviva","10109","VMM UK - The Telegraph PC - VPAID","March 2017","345","5.17","16"
"Omega Pharma","10109","VMM UK - The Telegraph PC - VPAID","January 2017","8,516","127.74","594"
"Omega Pharma","10109","VMM UK - The Telegraph PC - VPAID","February 2017","1,458","21.87","83"
"Omega Pharma","10109","VMM UK - The Telegraph PC - VPAID","March 2017","201","3.01","13"
"SCA","10109","VMM UK - The Telegraph PC - VPAID","February 2017","135","3.01","5"
"SCA","10109","VMM UK - The Telegraph PC - VPAID","March 2017","1,723","39.91","94"
"Birds Eye","10109","VMM UK - The Telegraph PC - VPAID","January 2017","24,175","435.15","1,778"
"Birds Eye","10109","VMM UK - The Telegraph PC - VPAID","February 2017","62","1.12","5"
"Birds Eye","10109","VMM UK - The Telegraph PC - VPAID","March 2017","718","12.92","46"
"RBS","10110","VMM UK - The Telegraph Mobile Web","January 2017","3,447","72.39","30"
"RBS","10110","VMM UK - The Telegraph Mobile Web","February 2017","310","6.51","0"
"RBS","10110","VMM UK - The Telegraph Mobile Web","March 2017","703","14.76","4"
"Costa Coffee","10110","VMM UK - The Telegraph Mobile Web","March 2017","183","2.56","0"
"Mercedes UK","10110","VMM UK - The Telegraph Mobile Web","January 2017","6,650","146.30","61"
"Mercedes UK","10110","VMM UK - The Telegraph Mobile Web","February 2017","488","10.74","3"
"Mercedes UK","10110","VMM UK - The Telegraph Mobile Web","March 2017","1,674","36.62","6"
"Aviva","10110","VMM UK - The Telegraph Mobile Web","January 2017","1,449","34.78","14"
"Aviva","10110","VMM UK - The Telegraph Mobile Web","February 2017","2,442","36.81","2"
"Aviva","10110","VMM UK - The Telegraph Mobile Web","March 2017","2,088","31.32","1"
"Omega Pharma","10110","VMM UK - The Telegraph Mobile Web","January 2017","4,319","64.78","29"
"Omega Pharma","10110","VMM UK - The Telegraph Mobile Web","February 2017","5,418","81.27","28"
"Omega Pharma","10110","VMM UK - The Telegraph Mobile Web","March 2017","3,785","56.77","12"
"SCA","10110","VMM UK - The Telegraph Mobile Web","February 2017","33","0.75","0"
"SCA","10110","VMM UK - The Telegraph Mobile Web","March 2017","470","11.25","1"
"Birds Eye","10110","VMM UK - The Telegraph Mobile Web","February 2017","91","1.64","0"
"John Frieda","10111","VMM UK - Aerserv - Mobile In App Gaming","February 2017","1","0.02","0"
"John Frieda","10111","VMM UK - Aerserv - Mobile In App Gaming","March 2017","655","11.79","14"
"Omega Pharma","10111","VMM UK - Aerserv - Mobile In App Gaming","January 2017","9,723","145.84","239"
"Omega Pharma","10111","VMM UK - Aerserv - Mobile In App Gaming","March 2017","33","0.49","3"
"SCA","10111","VMM UK - Aerserv - Mobile In App Gaming","March 2017","20","0.45","0"
"Birds Eye","10111","VMM UK - Aerserv - Mobile In App Gaming","March 2017","24,290","437.22","467"
"John Frieda","10326","VMM UK - Rubicon RTB INS M/L Player","February 2017","13","0.21","0"
"Costa Coffee","10326","VMM UK - Rubicon RTB INS M/L Player","March 2017","66","0.92","0"
"Mercedes UK","10326","VMM UK - Rubicon RTB INS M/L Player","January 2017","101","2.22","0"
"Toyota","10326","VMM UK - Rubicon RTB INS M/L Player","March 2017","114","2.96","2"
"Aviva","10326","VMM UK - Rubicon RTB INS M/L Player","February 2017","311","5.74","3"
"Aviva","10326","VMM UK - Rubicon RTB INS M/L Player","March 2017","176","2.64","3"
"Omega Pharma","10326","VMM UK - Rubicon RTB INS M/L Player","January 2017","38","0.57","0"
"Omega Pharma","10326","VMM UK - Rubicon RTB INS M/L Player","February 2017","2,228","33.70","16"
"Omega Pharma","10326","VMM UK - Rubicon RTB INS M/L Player","March 2017","67","1.00","0"
"Birds Eye","10326","VMM UK - Rubicon RTB INS M/L Player","January 2017","343","6.17","1"
"Birds Eye","10326","VMM UK - Rubicon RTB INS M/L Player","February 2017","44","0.79","0"
"Birds Eye","10326","VMM UK - Rubicon RTB INS M/L Player","March 2017","516","9.29","3"
"RBS","11099","VMM UK - 90 Min","January 2017","104","2.18","0"
"Costa Coffee","11099","VMM UK - 90 Min","March 2017","189","2.64","0"
"Mercedes UK","11099","VMM UK - 90 Min","January 2017","54","1.19","0"
"Mercedes UK","11099","VMM UK - 90 Min","February 2017","6,077","133.69","6"
"Mercedes UK","11099","VMM UK - 90 Min","March 2017","25,681","564.98","21"
"Toyota","11099","VMM UK - 90 Min","January 2017","5","0.13","0"
"Toyota","11099","VMM UK - 90 Min","February 2017","568","14.77","0"
"Aviva","11099","VMM UK - 90 Min","January 2017","29","0.70","0"
"Aviva","11099","VMM UK - 90 Min","February 2017","1,050","25.13","0"
"Omega Pharma","11099","VMM UK - 90 Min","January 2017","272","4.08","0"
"Omega Pharma","11099","VMM UK - 90 Min","February 2017","2","0.03","0"
"SCA","11099","VMM UK - 90 Min","February 2017","46","1.07","0"
"SCA","11099","VMM UK - 90 Min","March 2017","110,486","2,520.21","25"
"Birds Eye","11099","VMM UK - 90 Min","January 2017","21","0.38","0"
"Birds Eye","11099","VMM UK - 90 Min","February 2017","7","0.13","0"
"Omega Pharma","11194","VMM UK - Discovery Channel QuestTV Mobile Tag 2","January 2017","384","5.76","45"
"Omega Pharma","11194","VMM UK - Discovery Channel QuestTV Mobile Tag 2","February 2017","208","3.12","17"
"RBS","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","January 2017","16","0.34","1"
"RBS","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","February 2017","329","6.91","44"
"RBS","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","March 2017","1,251","26.27","112"
"Aviva","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","January 2017","311","7.46","36"
"Aviva","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","February 2017","277","4.15","34"
"Omega Pharma","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","January 2017","5","0.07","2"
"Omega Pharma","11195","VMM UK - Discovery Channel QuestTV Mobile Tag 3","February 2017","24","0.36","1"
"Omega Pharma","11196","VMM UK - Discovery Channel QuestTV PC Tag 2","January 2017","4,747","71.20","59"
"Omega Pharma","11196","VMM UK - Discovery Channel QuestTV PC Tag 2","February 2017","3,442","51.63","29"
"RBS","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","January 2017","257","5.40","1"
"RBS","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","February 2017","229","4.81","0"
"RBS","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","March 2017","181","3.80","1"
"E One","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","February 2017","321","7.06","5"
"Aviva","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","January 2017","156","3.74","4"
"Aviva","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","February 2017","526","11.84","7"
"Aviva","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","March 2017","607","9.11","2"
"Omega Pharma","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","January 2017","158","2.37","0"
"Omega Pharma","11197","VMM UK - Discovery Channel QuestTV PC Tag 3","February 2017","23","0.34","0"
"Omega Pharma","11228","VMM UK - Planet Knowledge GTD - Tag 1","January 2017","3,253","48.79","0"
"Costa Coffee","11233","VMM UK - Viewster Syndicated Small Player","March 2017","228","3.19","0"
"RBS","11241","VMX UK - Venatus Mobile App EA Games","February 2017","616,584","12,948.27","15,403"
"RBS","11241","VMX UK - Venatus Mobile App EA Games","March 2017","255,653","5,368.71","4,645"
"Costa Coffee","11241","VMX UK - Venatus Mobile App EA Games","March 2017","377,881","5,288.30","3,461"
"Aviva","11241","VMX UK - Venatus Mobile App EA Games","January 2017","82,837","1,988.09","2,633"
"Aviva","11241","VMX UK - Venatus Mobile App EA Games","February 2017","525,960","8,515.96","11,047"
"Aviva","11241","VMX UK - Venatus Mobile App EA Games","March 2017","312,747","4,691.21","3,449"
"Omega Pharma","11241","VMX UK - Venatus Mobile App EA Games","January 2017","145,019","2,175.28","5,007"
"Omega Pharma","11241","VMX UK - Venatus Mobile App EA Games","February 2017","555,358","8,330.37","13,709"
"Omega Pharma","11241","VMX UK - Venatus Mobile App EA Games","March 2017","254,678","3,820.17","3,019"
"Mercedes UK","11255","VMM UK - Discoverychannel.com RON Mobile Web","January 2017","15,825","348.15","1,555"
"Mercedes UK","11255","VMM UK - Discoverychannel.com RON Mobile Web","February 2017","6,774","149.03","972"
"Mercedes UK","11255","VMM UK - Discoverychannel.com RON Mobile Web","March 2017","5,430","119.46","861"
"Omega Pharma","11255","VMM UK - Discoverychannel.com RON Mobile Web","January 2017","19,066","285.99","1,946"
"Mercedes UK","11258","VMM UK - Discovery Channell RON PC","January 2017","203","4.47","7"
"Toyota","11258","VMM UK - Discovery Channell RON PC","January 2017","55","1.43","3"
"Lexus","11258","VMM UK - Discovery Channell RON PC","January 2017","6","0.13","0"
"Omega Pharma","11258","VMM UK - Discovery Channell RON PC","January 2017","295","4.42","2"
"John Frieda","11288","VMX - BRX UK Medium & Large Players RON","March 2017","101","2.78","0"
"RBS","11288","VMX - BRX UK Medium & Large Players RON","March 2017","13","0.27","0"
"Mercedes UK","11288","VMX - BRX UK Medium & Large Players RON","March 2017","5,886","108.54","9"
"Toyota","11288","VMX - BRX UK Medium & Large Players RON","January 2017","7,742","205.05","208"
"Toyota","11288","VMX - BRX UK Medium & Large Players RON","March 2017","15,548","409.80","13"
"Lexus","11288","VMX - BRX UK Medium & Large Players RON","January 2017","786","23.58","1"
"Omega Pharma","11288","VMX - BRX UK Medium & Large Players RON","March 2017","6","0.09","0"
"SCA","11288","VMX - BRX UK Medium & Large Players RON","March 2017","65,117","1,526.39","78"
"Birds Eye","11288","VMX - BRX UK Medium & Large Players RON","March 2017","1,092","19.66","2"
"John Frieda","11330","VMM UK - Axiom - Only Motors 1","February 2017","1","0.02","0"
"RBS","11330","VMM UK - Axiom - Only Motors 1","January 2017","11","0.23","1"
"RBS","11330","VMM UK - Axiom - Only Motors 1","February 2017","447","9.39","2"
"E One","11330","VMM UK - Axiom - Only Motors 1","February 2017","245","5.39","0"
"Aviva","11330","VMM UK - Axiom - Only Motors 1","January 2017","15","0.36","0"
"Aviva","11330","VMM UK - Axiom - Only Motors 1","February 2017","251","6.00","1"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","February 2017","16","0.24","0"
"SCA","11330","VMM UK - Axiom - Only Motors 1","February 2017","54","1.19","0"
"SCA","11330","VMM UK - Axiom - Only Motors 1","March 2017","1","0.02","0"
"Birds Eye","11330","VMM UK - Axiom - Only Motors 1","January 2017","8","0.14","0"
"Birds Eye","11330","VMM UK - Axiom - Only Motors 1","February 2017","380","6.84","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","January 2017","19","0.40","1"
"RBS","11331","VMM UK - Axiom - Only Motors 2","February 2017","437","9.18","0"
"E One","11331","VMM UK - Axiom - Only Motors 2","February 2017","204","4.49","0"
"Aviva","11331","VMM UK - Axiom - Only Motors 2","January 2017","12","0.29","2"
"Aviva","11331","VMM UK - Axiom - Only Motors 2","February 2017","241","5.77","1"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","February 2017","2","0.03","0"
"SCA","11331","VMM UK - Axiom - Only Motors 2","February 2017","49","1.08","0"
"SCA","11331","VMM UK - Axiom - Only Motors 2","March 2017","1","0.02","0"
"Birds Eye","11331","VMM UK - Axiom - Only Motors 2","January 2017","12","0.22","1"
"Birds Eye","11331","VMM UK - Axiom - Only Motors 2","February 2017","367","6.61","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","January 2017","11","0.23","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","February 2017","516","10.84","0"
"E One","11332","VMM UK - Axiom - Only Motors 3","February 2017","197","4.33","0"
"Aviva","11332","VMM UK - Axiom - Only Motors 3","January 2017","14","0.34","0"
"Aviva","11332","VMM UK - Axiom - Only Motors 3","February 2017","259","6.17","0"
"SCA","11332","VMM UK - Axiom - Only Motors 3","February 2017","44","0.97","0"
"Birds Eye","11332","VMM UK - Axiom - Only Motors 3","January 2017","8","0.14","1"
"Birds Eye","11332","VMM UK - Axiom - Only Motors 3","February 2017","391","7.04","1"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","February 2017","5,122","107.56","1"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","March 2017","2,540","53.34","0"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","January 2017","326,289","7,178.36","401"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","February 2017","1,515,301","33,336.63","1,753"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","March 2017","1,457,569","31,057.11","3,197"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","March 2017","88,402","1,768.04","78"
"Aviva","11363","AOD UK - Perform RON Eplayer VAST","January 2017","26,433","614.21","36"
"Aviva","11363","AOD UK - Perform RON Eplayer VAST","February 2017","23,076","500.26","92"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","January 2017","134,601","2,019.01","86"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","February 2017","11,425","179.39","4"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","March 2017","6,954","104.31","11"
"SCA","11363","AOD UK - Perform RON Eplayer VAST","February 2017","32,275","729.04","9"
"SCA","11363","AOD UK - Perform RON Eplayer VAST","March 2017","4,324","98.23","0"
"Birds Eye","11363","AOD UK - Perform RON Eplayer VAST","February 2017","89,807","1,616.53","35"
"Aviva","11687","VMM UK - Wishbone PMP","February 2017","5","0.07","0"
"Omega Pharma","11687","VMM UK - Wishbone PMP","February 2017","23","0.34","0"
"Omega Pharma","11687","VMM UK - Wishbone PMP","March 2017","11","0.16","0"
"SCA","11687","VMM UK - Wishbone PMP","February 2017","21","0.49","0"
"SCA","11687","VMM UK - Wishbone PMP","March 2017","18","0.41","0"
"Birds Eye","11687","VMM UK - Wishbone PMP","January 2017","1,080","19.44","1"
"Birds Eye","11687","VMM UK - Wishbone PMP","February 2017","12","0.22","0"
"Birds Eye","11687","VMM UK - Wishbone PMP","March 2017","176","3.17","0"
"RBS","11752","VMM UK - 90 Min Mobile","January 2017","159,672","3,353.11","899"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","January 2017","176,263","3,877.79","931"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","February 2017","235,220","5,174.84","110"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","March 2017","637,378","14,022.32","269"
"Aviva","11752","VMM UK - 90 Min Mobile","January 2017","89,880","2,157.12","549"
"Aviva","11752","VMM UK - 90 Min Mobile","February 2017","22,086","331.29","51"
"Omega Pharma","11752","VMM UK - 90 Min Mobile","January 2017","644,571","9,668.56","4,677"
"SCA","11752","VMM UK - 90 Min Mobile","February 2017","32,205","728.52","12"
"SCA","11752","VMM UK - 90 Min Mobile","March 2017","11,807","265.58","1"
"Birds Eye","11752","VMM UK - 90 Min Mobile","February 2017","13,800","248.40","9"
"RBS","11756","VMM UK - Snack Media NFL","January 2017","51,185","1,074.89","1,379"
"RBS","11756","VMM UK - Snack Media NFL","February 2017","793","16.65","15"
"RBS","11756","VMM UK - Snack Media NFL","March 2017","1,062","22.30","21"
"Costa Coffee","11756","VMM UK - Snack Media NFL","March 2017","1,486","20.80","28"
"Aviva","11756","VMM UK - Snack Media NFL","January 2017","47,487","1,139.69","1,035"
"Aviva","11756","VMM UK - Snack Media NFL","February 2017","27","0.40","1"
"Aviva","11756","VMM UK - Snack Media NFL","March 2017","533","8.00","9"
"Omega Pharma","11756","VMM UK - Snack Media NFL","January 2017","120,822","1,812.33","3,303"
"Omega Pharma","11756","VMM UK - Snack Media NFL","February 2017","8,078","121.17","137"
"Omega Pharma","11756","VMM UK - Snack Media NFL","March 2017","22,760","341.40","364"
"RBS","11783","VMM UK - Ladbible Mobile Fixed Price","January 2017","10","0.21","1"
"RBS","11783","VMM UK - Ladbible Mobile Fixed Price","February 2017","24","0.50","0"
"RBS","11783","VMM UK - Ladbible Mobile Fixed Price","March 2017","160","3.36","0"
"Mercedes UK","11783","VMM UK - Ladbible Mobile Fixed Price","January 2017","10","0.22","0"
"Mercedes UK","11783","VMM UK - Ladbible Mobile Fixed Price","February 2017","1","0.02","0"
"Aviva","11783","VMM UK - Ladbible Mobile Fixed Price","February 2017","21","0.31","0"
"Omega Pharma","11783","VMM UK - Ladbible Mobile Fixed Price","January 2017","48,779","731.68","16"
"Omega Pharma","11783","VMM UK - Ladbible Mobile Fixed Price","February 2017","18","0.30","0"
"Omega Pharma","11783","VMM UK - Ladbible Mobile Fixed Price","March 2017","15","0.22","0"
"SCA","11783","VMM UK - Ladbible Mobile Fixed Price","February 2017","9","0.20","0"
"SCA","11783","VMM UK - Ladbible Mobile Fixed Price","March 2017","676","14.88","1"
"Birds Eye","11783","VMM UK - Ladbible Mobile Fixed Price","February 2017","2","0.04","0"
"RBS","12235","VMM UK - Scripps Network GTD","March 2017","1","0.02","0"
"Costa Coffee","12235","VMM UK - Scripps Network GTD","March 2017","4","0.06","0"
"Aviva","12235","VMM UK - Scripps Network GTD","March 2017","111","1.66","0"
"Omega Pharma","12235","VMM UK - Scripps Network GTD","March 2017","30","0.45","0"
"Birds Eye","12235","VMM UK - Scripps Network GTD","March 2017","13","0.23","0"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","January 2017","9,092","190.93","12"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","February 2017","4,542","95.38","1"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","March 2017","538","11.30","0"
"Costa Coffee","12363","VMM UK - Bloomberg Mid-Roll","March 2017","3,604","50.44","0"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","January 2017","37,197","818.33","45"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","February 2017","13,580","298.76","9"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","March 2017","10,357","227.85","5"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","January 2017","5,464","127.84","14"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","February 2017","10,592","236.45","34"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","March 2017","4,508","67.62","1"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","January 2017","6,440","135.24","6"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","January 2017","17,630","387.86","13"
"Aviva","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","January 2017","579","13.90","0"
"Omega Pharma","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","January 2017","45,831","687.46","14"
"Omega Pharma","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","February 2017","6","0.09","0"
"John Frieda","12477","VMM UK - SGN GTD","February 2017","1","0.02","0"
"John Frieda","12477","VMM UK - SGN GTD","March 2017","18","0.32","0"
"RBS","12477","VMM UK - SGN GTD","January 2017","41","0.86","0"
"RBS","12477","VMM UK - SGN GTD","February 2017","40","0.84","0"
"RBS","12477","VMM UK - SGN GTD","March 2017","70","1.47","0"
"Costa Coffee","12477","VMM UK - SGN GTD","March 2017","39","0.55","0"
"E One","12477","VMM UK - SGN GTD","February 2017","2","0.04","0"
"Aviva","12477","VMM UK - SGN GTD","January 2017","22","0.53","0"
"Aviva","12477","VMM UK - SGN GTD","February 2017","30","0.68","1"
"Aviva","12477","VMM UK - SGN GTD","March 2017","37","0.56","0"
"Omega Pharma","12477","VMM UK - SGN GTD","January 2017","61","0.91","0"
"Omega Pharma","12477","VMM UK - SGN GTD","February 2017","57","0.85","2"
"Omega Pharma","12477","VMM UK - SGN GTD","March 2017","16","0.24","0"
"Birds Eye","12477","VMM UK - SGN GTD","January 2017","20","0.36","0"
"Birds Eye","12477","VMM UK - SGN GTD","February 2017","26","0.47","0"
"Birds Eye","12477","VMM UK - SGN GTD","March 2017","17","0.31","0"
"RBS","12797","VMM UK - Snack Media Football Fancast - Mobile Web","January 2017","6,844","143.72","74"
"RBS","12797","VMM UK - Snack Media Football Fancast - Mobile Web","February 2017","1,458","30.62","31"
"RBS","12797","VMM UK - Snack Media Football Fancast - Mobile Web","March 2017","246","5.17","1"
"Mercedes UK","12797","VMM UK - Snack Media Football Fancast - Mobile Web","January 2017","1,001","22.02","5"
"Mercedes UK","12797","VMM UK - Snack Media Football Fancast - Mobile Web","February 2017","122","2.68","0"
"Mercedes UK","12797","VMM UK - Snack Media Football Fancast - Mobile Web","March 2017","128","2.82","0"
"Aviva","12797","VMM UK - Snack Media Football Fancast - Mobile Web","January 2017","3,985","95.64","39"
"Aviva","12797","VMM UK - Snack Media Football Fancast - Mobile Web","February 2017","2,498","58.39","28"
"Aviva","12797","VMM UK - Snack Media Football Fancast - Mobile Web","March 2017","1,466","21.99","12"
"Omega Pharma","12797","VMM UK - Snack Media Football Fancast - Mobile Web","January 2017","3,832","57.48","21"
"Omega Pharma","12797","VMM UK - Snack Media Football Fancast - Mobile Web","February 2017","1,123","16.84","7"
"Omega Pharma","12797","VMM UK - Snack Media Football Fancast - Mobile Web","March 2017","1,295","19.42","8"
"SCA","12797","VMM UK - Snack Media Football Fancast - Mobile Web","February 2017","35","0.77","1"
"SCA","12797","VMM UK - Snack Media Football Fancast - Mobile Web","March 2017","179","4.03","1"
"Birds Eye","12797","VMM UK - Snack Media Football Fancast - Mobile Web","February 2017","161","2.90","0"
"RBS","12900","VMM UK - Bloomberg Mobile","January 2017","81","1.70","1"
"Mercedes UK","12900","VMM UK - Bloomberg Mobile","January 2017","30","0.66","0"
"Mercedes UK","12900","VMM UK - Bloomberg Mobile","February 2017","3","0.07","0"
"Aviva","12900","VMM UK - Bloomberg Mobile","January 2017","147","3.53","1"
"Aviva","12900","VMM UK - Bloomberg Mobile","February 2017","2","0.03","0"
"John Frieda","12919","VMX UK - Venatus Tier 1 RON","February 2017","3,531","56.50","11"
"John Frieda","12919","VMX UK - Venatus Tier 1 RON","March 2017","5,923","94.77","37"
"RBS","12919","VMX UK - Venatus Tier 1 RON","January 2017","665","13.97","32"
"RBS","12919","VMX UK - Venatus Tier 1 RON","February 2017","4,480","94.08","25"
"RBS","12919","VMX UK - Venatus Tier 1 RON","March 2017","13,477","283.02","126"
"Costa Coffee","12919","VMX UK - Venatus Tier 1 RON","March 2017","1,396","19.54","41"
"E One","12919","VMX UK - Venatus Tier 1 RON","February 2017","294","6.47","6"
"Aviva","12919","VMX UK - Venatus Tier 1 RON","January 2017","41","0.98","0"
"Aviva","12919","VMX UK - Venatus Tier 1 RON","February 2017","1,425","21.91","21"
"Aviva","12919","VMX UK - Venatus Tier 1 RON","March 2017","3,097","46.45","37"
"Omega Pharma","12919","VMX UK - Venatus Tier 1 RON","January 2017","6,715","100.72","166"
"Omega Pharma","12919","VMX UK - Venatus Tier 1 RON","February 2017","2,453","36.79","36"
"Omega Pharma","12919","VMX UK - Venatus Tier 1 RON","March 2017","2,166","32.49","38"
"SCA","12919","VMX UK - Venatus Tier 1 RON","February 2017","4,281","102.74","0"
"SCA","12919","VMX UK - Venatus Tier 1 RON","March 2017","50,237","1,152.45","67"
"Birds Eye","12919","VMX UK - Venatus Tier 1 RON","January 2017","9","0.16","0"
"Birds Eye","12919","VMX UK - Venatus Tier 1 RON","February 2017","27","0.49","0"
"Birds Eye","12919","VMX UK - Venatus Tier 1 RON","March 2017","11","0.20","0"
"Aviva","12973","VMM UK - Vidzone - CTV - 1","March 2017","373","5.59","0"
"Omega Pharma","12973","VMM UK - Vidzone - CTV - 1","March 2017","37","0.55","0"
"RBS","13730","VMM UK - Bloomberg Pre-Roll","January 2017","5,973","125.43","78"
"RBS","13730","VMM UK - Bloomberg Pre-Roll","February 2017","68","1.43","1"
"RBS","13730","VMM UK - Bloomberg Pre-Roll","March 2017","44","0.92","1"
"Mercedes UK","13730","VMM UK - Bloomberg Pre-Roll","January 2017","6,503","143.07","85"
"Mercedes UK","13730","VMM UK - Bloomberg Pre-Roll","February 2017","582","12.80","3"
