Date,Insertion Order,Insertion Order ID,Insertion Order Status,Insertion Order Integration Code,Line Item,Line Item ID,Line Item Status,Line Item Integration Code,TrueView Ad Group ID,TrueView Ad Group,Advertiser Currency,Impressions,TrueView: Views,Clicks,Revenue (Adv Currency),Click Rate (CTR),First-Quartile Views (Video),Midpoint Views (Video),Third-Quartile Views (Video),Complete Views (Video)
2017/04/09,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840537.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,41975.0,9155.0,71.0,312.985269,0.169%,8596.0,6298.0,4942.0,3380.0
2017/04/09,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840577.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,27086.0,4614.0,25.0,143.21628700000002,0.092%,4233.0,2977.0,2182.0,949.0
2017/04/09,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840617.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,211521.0,34236.0,316.0,1137.944165,0.149%,31573.0,21939.0,15973.0,7668.0
2017/04/09,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841017.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,48852.0,11517.0,97.0,475.852263,0.199%,11528.0,8839.0,7438.0,5175.0
2017/04/09,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841057.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,13668.0,2092.0,13.0,83.69375600000001,0.095%,2100.0,1578.0,1322.0,570.0
2017/04/09,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841097.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,138538.0,24205.0,181.0,1044.5533990000001,0.131%,24206.0,18472.0,15493.0,8045.0
2017/04/10,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535807.0,Female 18 - 34 & Interest,GBP,124262.0,41887.0,207.0,1497.7121220000001,0.167%,80903.0,58514.0,48842.0,42230.0
2017/04/10,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535967.0,Female 18 - 34 & keywords,GBP,3526.0,798.0,4.0,30.792140000000003,0.113%,2008.0,1367.0,1072.0,804.0
2017/04/10,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_Paintball category_created for study,796412787.0,Active,,45020536007.0,Female 18 - 34 &Category,GBP,2.0,2.0,0.0,0.128339,0.000%,2.0,2.0,2.0,2.0
2017/04/10,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,44134403889.0,"Copy of Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,219895.0,38244.0,240.0,1504.987507,0.109%,57262.0,37033.0,30706.0,25802.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840777.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,28315.0,6917.0,62.0,228.15410699999998,0.219%,7015.0,5419.0,4266.0,2937.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840817.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,15350.0,2887.0,20.0,89.498174,0.130%,2925.0,2250.0,1580.0,692.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840857.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,231146.0,40616.0,281.0,1315.046953,0.122%,41116.0,31264.0,22091.0,10006.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840537.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,42822.0,8911.0,90.0,340.604523,0.210%,8326.0,6015.0,4783.0,3394.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840577.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,36769.0,5976.0,36.0,207.503681,0.098%,5471.0,3779.0,2735.0,1113.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840617.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,184992.0,28362.0,231.0,1081.01616,0.125%,26126.0,17962.0,13241.0,6394.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841017.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,47181.0,10928.0,89.0,463.98400899999996,0.189%,10933.0,8409.0,7123.0,5035.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841057.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,17415.0,2723.0,23.0,113.95921899999999,0.132%,2704.0,2081.0,1719.0,658.0
2017/04/10,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841097.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,135707.0,23351.0,155.0,1059.3995439999999,0.114%,23347.0,17623.0,14717.0,8064.0
2017/04/11,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535807.0,Female 18 - 34 & Interest,GBP,108169.0,38736.0,169.0,1463.4227640000001,0.156%,72366.0,53099.0,44882.0,39241.0
2017/04/11,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535967.0,Female 18 - 34 & keywords,GBP,3456.0,892.0,2.0,36.640043,0.058%,2029.0,1393.0,1141.0,904.0
2017/04/11,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_Paintball category_created for study,796412787.0,Active,,45020536007.0,Female 18 - 34 &Category,GBP,2.0,0.0,0.0,0.0,0.000%,0.0,0.0,0.0,0.0
2017/04/11,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,44134403889.0,"Copy of Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,230102.0,44798.0,277.0,1739.4781699999999,0.120%,65100.0,43438.0,36347.0,30638.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840777.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,20780.0,5850.0,47.0,208.41126200000002,0.226%,5938.0,4636.0,3670.0,2726.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840817.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,15261.0,2917.0,11.0,94.98099599999999,0.072%,2916.0,2209.0,1606.0,826.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840857.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,187520.0,34777.0,232.0,1203.966159,0.124%,34975.0,26255.0,18652.0,9509.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840537.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,28741.0,6539.0,61.0,257.198456,0.212%,6150.0,4504.0,3595.0,2631.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840577.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,31645.0,5336.0,31.0,199.939037,0.098%,4893.0,3361.0,2481.0,1183.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840617.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,148391.0,25823.0,171.0,1053.641635,0.115%,23762.0,16573.0,12204.0,7019.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841017.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,38864.0,9553.0,99.0,402.585685,0.255%,9461.0,7298.0,6152.0,4516.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841057.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,17400.0,2841.0,11.0,118.87354099999999,0.063%,2810.0,2155.0,1770.0,722.0
2017/04/11,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841097.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,107344.0,22121.0,165.0,986.7544429999999,0.154%,21967.0,16656.0,13790.0,8515.0
2017/04/12,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535807.0,Female 18 - 34 & Interest,GBP,116131.0,39158.0,200.0,1429.227996,0.172%,75443.0,54456.0,45350.0,39098.0
2017/04/12,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535967.0,Female 18 - 34 & keywords,GBP,5552.0,1366.0,5.0,56.472896,0.090%,3189.0,2186.0,1756.0,1352.0
2017/04/12,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,44134403889.0,"Copy of Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,239239.0,47880.0,302.0,1834.3462260000001,0.126%,68596.0,45911.0,38340.0,32765.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840777.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,24613.0,6433.0,60.0,227.236773,0.244%,6361.0,4844.0,3862.0,2819.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840817.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,16488.0,2733.0,18.0,91.96616800000001,0.109%,2652.0,1985.0,1403.0,679.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840857.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,197368.0,33636.0,226.0,1173.398872,0.115%,32385.0,24223.0,16947.0,7622.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840537.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,33006.0,6751.0,74.0,276.565917,0.224%,6057.0,4369.0,3454.0,2486.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840577.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,31446.0,4693.0,33.0,184.924545,0.105%,4085.0,2808.0,2053.0,872.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840617.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,155584.0,24205.0,177.0,1030.5177130000002,0.114%,21211.0,14551.0,10627.0,5547.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841017.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,48804.0,10506.0,136.0,442.53015999999997,0.279%,10055.0,7530.0,6378.0,4581.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841057.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,19183.0,3029.0,20.0,126.33384299999999,0.104%,2854.0,2118.0,1751.0,674.0
2017/04/12,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841097.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,126139.0,21345.0,238.0,923.5942759999999,0.189%,20310.0,14996.0,12288.0,6985.0
2017/04/13,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535807.0,Female 18 - 34 & Interest,GBP,98047.0,33280.0,191.0,1307.8129470000001,0.195%,63882.0,46301.0,38568.0,33259.0
2017/04/13,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535967.0,Female 18 - 34 & keywords,GBP,3231.0,927.0,7.0,41.125836,0.217%,1903.0,1352.0,1115.0,918.0
2017/04/13,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_Paintball category_created for study,796412787.0,Active,,45020536007.0,Female 18 - 34 &Category,GBP,2.0,0.0,0.0,0.0,0.000%,2.0,0.0,0.0,0.0
2017/04/13,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,44134403889.0,"Copy of Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,224825.0,45419.0,259.0,1795.2368850000003,0.115%,64703.0,43442.0,36249.0,30932.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840777.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,22852.0,6081.0,52.0,236.909763,0.228%,5979.0,4533.0,3552.0,2653.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840817.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,11796.0,2015.0,9.0,80.829071,0.076%,1940.0,1424.0,1026.0,511.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840857.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,182449.0,29737.0,215.0,1179.548042,0.118%,28672.0,21276.0,15144.0,7255.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840537.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,32269.0,6587.0,88.0,298.98031000000003,0.273%,5889.0,4182.0,3300.0,2456.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840577.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,22735.0,3362.0,28.0,148.641413,0.123%,2887.0,1969.0,1423.0,652.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840617.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,150417.0,22275.0,199.0,1048.7951779999999,0.132%,19332.0,13035.0,9590.0,5145.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841017.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,40066.0,9631.0,93.0,428.730171,0.232%,9268.0,7006.0,6017.0,4428.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841057.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,12489.0,2150.0,17.0,97.591399,0.136%,2028.0,1542.0,1286.0,600.0
2017/04/13,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841097.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,106454.0,18581.0,187.0,864.3874480000001,0.176%,17592.0,13234.0,10991.0,6337.0
2017/04/14,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535807.0,Female 18 - 34 & Interest,GBP,98804.0,34071.0,189.0,1308.3102689999998,0.191%,64832.0,46944.0,39300.0,34228.0
2017/04/14,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535967.0,Female 18 - 34 & keywords,GBP,2366.0,690.0,2.0,29.464866999999998,0.085%,1428.0,1034.0,858.0,691.0
2017/04/14,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_Paintball category_created for study,796412787.0,Active,,45020536007.0,Female 18 - 34 &Category,GBP,1.0,0.0,0.0,0.0,0.000%,0.0,0.0,0.0,0.0
2017/04/14,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,38771910697.0,"Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,119350.0,18381.0,118.0,715.364961,0.099%,27887.0,17260.0,13994.0,11577.0
2017/04/14,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,39616505657.0,"Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,118898.0,18532.0,135.0,720.121251,0.114%,28042.0,17462.0,14145.0,11684.0
2017/04/14,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,44134403889.0,"Copy of Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,84049.0,19281.0,102.0,752.371603,0.121%,26918.0,18732.0,15949.0,14046.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840777.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,24838.0,7046.0,49.0,263.742283,0.197%,7079.0,5399.0,4325.0,3306.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840817.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,11148.0,2052.0,15.0,81.535151,0.135%,2036.0,1512.0,1104.0,637.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Chloe_new,796110683.0,Active,,39539840857.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,175239.0,29175.0,196.0,1120.078551,0.112%,28906.0,21452.0,15378.0,8017.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840537.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,35954.0,7442.0,86.0,335.77076800000003,0.239%,6806.0,4860.0,3822.0,2964.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840577.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,17939.0,2500.0,26.0,116.55163200000001,0.145%,2204.0,1524.0,1099.0,546.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Penny_new,796110680.0,Active,,39539840617.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,144978.0,21186.0,215.0,1004.5011880000001,0.148%,19049.0,13225.0,9851.0,5435.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841017.0,ChallengeBodyform - Trapeze retargeting & Female 18 - 34,GBP,43722.0,10693.0,128.0,483.014234,0.293%,10461.0,7893.0,6754.0,5118.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841057.0,ChallengeBodyform - Female 18 - 34 & keywords,GBP,8815.0,1511.0,15.0,71.364793,0.170%,1476.0,1120.0,948.0,471.0
2017/04/14,O-R8HQ_2017_SCA_Bodyform_Challenge Test_TrueView_Mar Apr,3116329.0,Paused,O-R8HQ,SCA_Bodyform_Challenge - meet Janine_new,796110686.0,Active,,39539841097.0,ChallengeBodyform - Female 18 - 34 & Interest,GBP,108039.0,19685.0,187.0,945.244947,0.173%,19272.0,14524.0,12173.0,7484.0
2017/04/15,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535807.0,Female 18 - 34 & Interest,GBP,93968.0,34204.0,152.0,1308.365499,0.162%,63025.0,46389.0,39380.0,34606.0
2017/04/15,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_created for study,796412784.0,Active,,45020535967.0,Female 18 - 34 & keywords,GBP,2955.0,895.0,5.0,37.437757,0.169%,1815.0,1289.0,1071.0,903.0
2017/04/15,O-R57M_2017_SCA_Bodyform_Trapeze_TrueView_Mar Apr,3092119.0,Paused,O-R57M,SCA_Bodyform_Trapeze_Paintball category_created for study,796412787.0,Active,,45020536007.0,Female 18 - 34 &Category,GBP,2.0,1.0,0.0,0.057157000000000006,0.000%,1.0,1.0,1.0,1.0
2017/04/15,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,38771910697.0,"Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,39222.0,7714.0,28.0,300.050503,0.071%,11034.0,7461.0,6325.0,5501.0
2017/04/15,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,39616505657.0,"Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,84830.0,12286.0,89.0,495.02454000000006,0.105%,18841.0,11573.0,9384.0,7702.0
2017/04/15,O-R19T_2017_SCA_TENA MEN_4 in 1_March April_TrueView,3077774.0,Active,O-R19T,SCA_AV_TENA MEN - 60 secs,773050940.0,Active,,44134403889.0,"Copy of Copy of Male 45+ & Interest in Sports, HealthFitness, Health Insurance and Beauty product",GBP,132884.0,28642.0,206.0,1116.3444279999999,0.155%,41239.0,27690.0,22916.0,19855.0
